"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus gilva","Japan"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus glauca","Japan"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus mongolica","Japan"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus myrsinifolia","Japan"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus salicina","Japan"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus serrata","Japan"
"Lycaenidae","Narathura japonica","Fagaceae","Quercus variabilis","Japan"
"Lycaenidae","Neolucia agricola","Leguminosae","","Australasia"
"Lycaenidae","Neolucia hobartensis","Epacridaceae","","Australasia"
"Lycaenidae","Neolucia mathewi","Epacridaceae","","Australasia"
"Lycaenidae","Neolucia mathewi","Leguminosae","","Australasia"
"Lycaenidae","Neolysandra coelestina","Leguminosae","","Palaearctic"
"Lycaenidae","Neolysandra ellisoni","Leguminosae","","Palaearctic"
"Lycaenidae","Neolysandra fatima","Leguminosae","","Palaearctic"
"Lycaenidae","Neomyrina nivea","Dipterocarpaceae","Neobalanocarpus heimii","Malaysia"
"Lycaenidae","Neomyrina nivea","Dipterocarpaceae","Neobalanocarpus heimii","West Malaysia"
"Lycaenidae","Neopithecops lucifer","Rutaceae","","Australasia"
"Lycaenidae","Neopithecops zalmora","Rutaceae","","Oriental"
"Lycaenidae","Neopithecops zalmora","Ebenaceae","Diospyros","Andaman Islands"
"Lycaenidae","Neopithecops zalmora","Rutaceae","Glycosmis arborea","Andaman Islands"
"Lycaenidae","Neopithecops zalmora","Rutaceae","Glycosmis parviflora","Hong Kong"
"Lycaenidae","Neopithecops zalmora","Rutaceae","Glycosmis pentaphylla","Hong Kong"
"Lycaenidae","Neopithecops zalmora","Rutaceae","Glycosmis pentaphylla","India"
"Lycaenidae","Neopithecops zalmora","Rutaceae","Glycosmis pentaphylla","West Malaysia"
"Lycaenidae","Neopithecops zalmora","Rutaceae","Glycosmis pentaphylla","West Malaysia"
"Lycaenidae","Neozephyrus aurorina","Fagaceae","","Palaearctic"
"Lycaenidae","Neozephyrus helenae","Betulaceae","Alnus cremastogyne","China"
"Lycaenidae","Neozephyrus hisamatsusanus","Fagaceae","","Japan"
"Lycaenidae","Neozephyrus japonica","Betulaceae","Alnus","Russia"
"Lycaenidae","Neozephyrus jezoensis","Fagaceae","","Japan"
