"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tineidae","Archinemapogon yildizae","Fungi","Fomes fomentarius","British Isles"
"Tineidae","Archinemapogon yildizae","Fungi","Piptoporus betulinus","British Isles"
"Tineidae","Archyala terranea","Detritophagous","","New Zealand"
"Tineidae","Archyala terranea","Musci","","New Zealand"
"Tineidae","Cephitinea colonella","Detritophagous","","Kazakhstan"
"Tineidae","Cephitinea longipennis","Detritophagous","","Kazakhstan"
"Tineidae","Ceratophaga ethadopa","Detritophagous","","Nigeria"
"Tineidae","Ceratophaga vastellus","Detritophagous","","Afrotropical"
"Tineidae","Ceratophaga vastellus","Detritophagous","","Afrotropical"
"Tineidae","Cimitra horridella","Detritophagous","","East Africa"
"Tineidae","Crypsithyris fissella","Lichenes","","India"
"Tineidae","Crypsithyris longicornis","Anacardiaceae","Buchanania latifolia","India"
"Tineidae","Crypsithyris longicornis","Oleaceae","Fraxinus americana","India"
"Tineidae","Crypsithyris longicornis","Burseraceae","Garuga pinnata","India"
"Tineidae","Crypsithyris longicornis","Lauraceae","Litsea monopetala","India"
"Tineidae","Crypsithyris longicornis","Dipterocarpaceae","Shorea robusta","India"
"Tineidae","Crypsithyris longicornis","Dipterocarpaceae","Shorea robusta","India"
"Tineidae","Crypsithyris soporata","Palmae","Cocos nucifera","West Malaysia"
"Tineidae","Dasyses incrustata","Cucurbitaceae","Citrullus colocynthis","Nigeria"
"Tineidae","Dasyses incrustata","Dioscoreaceae","Dioscorea","Nigeria"
"Tineidae","Dasyses incrustata","Dioscoreaceae","Dioscorea alata","Nigeria"
"Tineidae","Dasyses incrustata","Dioscoreaceae","Dioscorea rotundata","Nigeria"
"Tineidae","Dasyses rugosella","Polyphagous","","India"
"Tineidae","Dasyses rugosella","Leguminosae (m)","Acacia catechu","India"
"Tineidae","Dasyses rugosella","Leguminosae (m)","Albizia saman","India"
"Tineidae","Dasyses rugosella","Alliaceae","Allium ascalonicum","Thailand"
"Tineidae","Dasyses rugosella","Moraceae","Artocarpus heterophyllus","West Malaysia"
"Tineidae","Dasyses rugosella","Burseraceae","Boswellia serrata","India"
"Tineidae","Dasyses rugosella","Leguminosae (p)","Butea monosperma","India"
"Tineidae","Dasyses rugosella","Caricaceae","Carica papaya","India"
