"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Borbo cinnara","Gramineae","Oryza sativa","Andaman & Nicobar Is"
"Hesperiidae","Borbo cinnara","Gramineae","Oryza sativa","Andaman Islands"
"Hesperiidae","Borbo cinnara","Gramineae","Oryza sativa","India"
"Hesperiidae","Borbo cinnara","Gramineae","Oryza sativa","Indo-Australian"
"Hesperiidae","Borbo cinnara","Gramineae","Oryza sativa","New Guinea"
"Hesperiidae","Borbo cinnara","Gramineae","Paspalum conjugatum","Hong Kong"
"Hesperiidae","Borbo cinnara","Gramineae","Setaria palmifolia","Hong Kong"
"Hesperiidae","Borbo cinnara","Gramineae","Zizania latifolia","Taiwan"
"Hesperiidae","Borbo fallax","Gramineae","","East Africa"
"Hesperiidae","Borbo fallax","Gramineae","Ehrharta","Afrotropical"
"Hesperiidae","Borbo fallax","Malvaceae","Gossypium","Sudan"
"Hesperiidae","Borbo fallax","Gramineae","Saccharum","Afrotropical"
"Hesperiidae","Borbo fallax","Gramineae","Sorghum bicolor","Sudan"
"Hesperiidae","Borbo fanta","Gramineae","Oryza sativa","Sierra Leone"
"Hesperiidae","Borbo fanta","Gramineae","Sorghum bicolor","Nigeria"
"Hesperiidae","Borbo fanta?","Tiliaceae","Corchorus capsularis","Ghana"
"Hesperiidae","Borbo fatuellus","Gramineae","","East Africa"
"Hesperiidae","Borbo fatuellus","Gramineae","Ehrharta","Afrotropical"
"Hesperiidae","Borbo fatuellus","Gramineae","Oryza sativa","Sierra Leone"
"Hesperiidae","Borbo fatuellus","Gramineae","Panicum","Afrotropical"
"Hesperiidae","Borbo fatuellus","Gramineae","Panicum trichocladum","East Africa"
"Hesperiidae","Borbo fatuellus","Gramineae","Pennisetum","Afrotropical"
"Hesperiidae","Borbo fatuellus","Gramineae","Pennisetum purpureum","East Africa"
"Hesperiidae","Borbo fatuellus","Gramineae","Setaria","Afrotropical"
"Hesperiidae","Borbo ferruginea","Gramineae","","East Africa"
"Hesperiidae","Borbo gemella","Gramineae","","East Africa"
"Hesperiidae","Borbo gemella","Gramineae","Ehrharta","Afrotropical"
"Hesperiidae","Borbo gemella","Gramineae","Saccharum","Afrotropical"
"Hesperiidae","Borbo gemella","Gramineae","Saccharum officinarum","East Africa"
"Hesperiidae","Borbo gemella","Gramineae","Saccharum officinarum","Uganda"
