"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Oecophoridae","Machimia tentoriferella","Tiliaceae","Tilia americana","Canada"
"Oecophoridae","Machimia tentoriferella","Tiliaceae","Tilia americana","Nearctic"
"Oecophoridae","Machimia tentoriferella","Ulmaceae","Ulmus","Nearctic"
"Oecophoridae","Machimia tentoriferella","Ulmaceae","Ulmus americana","Canada"
"Oecophoridae","Machimia tentoriferella","Ulmaceae","Ulmus rubra","Canada"
"Oecophoridae","Machimia tentoriferella","Caprifoliaceae","Viburnum","Nearctic"
"Oecophoridae","Macrobathra alternatella","Leguminosae (p)","Platylobium formosum","Australia"
"Oecophoridae","Macrobathra anacampta","Leguminosae (p)","Dillwynia","Australia"
"Oecophoridae","Macrobathra anacampta","Leguminosae (p)","Pultenaea","Australia"
"Oecophoridae","Macrobathra anemodes","Leguminosae (m)","Acacia","Australia"
"Oecophoridae","Macrobathra argonata","Leguminosae (m)","Acacia myrtifolia","Australia"
"Oecophoridae","Macrobathra bigerella","Leguminosae (m)","Acacia","Australia"
"Oecophoridae","Macrobathra ceraunobola","Leguminosae (m)","Acacia binervia","Australia"
"Oecophoridae","Macrobathra chrysospila","Leguminosae (m)","Acacia","Australia"
"Oecophoridae","Macrobathra chrysotoxa","Leguminosae (m)","Acacia","Australia"
"Oecophoridae","Macrobathra chrysotoxa","Leguminosae (m)","Acacia decurrens","Australia"
"Oecophoridae","Macrobathra desmotoma","Leguminosae (m)","Acacia decurrens","Australia"
"Oecophoridae","Macrobathra diplochrysa","Leguminosae (m)","Acacia concurrens","Australia"
"Oecophoridae","Macrobathra embroneta","Myrtaceae","Callistemon","Australia"
"Oecophoridae","Macrobathra hedrastis","Leguminosae (p)","Dalbergia assamica","South-East Asia"
"Oecophoridae","Macrobathra lamprotypa","Leguminosae (m)","Acacia penninervis","Australia"
"Oecophoridae","Macrobathra leucopeda","Leguminosae (m)","Acacia discolor","Australia"
"Oecophoridae","Macrobathra myriophthalma","Leguminosae (m)","Acacia complanata","Australia"
"Oecophoridae","Macrobathra myriophthalma","Leguminosae (m)","Acacia pubescens","Australia"
"Oecophoridae","Macrobathra nephelomorpha","Leguminosae (m)","Acacia decurrens","Australia"
"Oecophoridae","Macrobathra nomaea","Leguminosae (c)","Tamarindus indica","Australia"
"Oecophoridae","Macrobathra nomaea","Leguminosae (c)","Tamarindus indica","India"
"Oecophoridae","Macrobathra notomitra","Leguminosae (m)","Acacia catechu","India"
"Oecophoridae","Macrobathra notomitra","Leguminosae (m)","Acacia catechu","India"
"Oecophoridae","Macrobathra notomitra","Leguminosae (m)","Acacia catechu","India"
