"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Xylena thoracica","Fagaceae","Quercus","USA"
"Noctuidae","Xylena thoracica","Fagaceae","Quercus rubra","Nearctic"
"Noctuidae","Xylena thoracica","Salicaceae","Salix","Canada"
"Noctuidae","Xylena thoracica","Salicaceae","Salix","Nearctic"
"Noctuidae","Xylena thoracica","Elaeagnaceae","Shepherdia canadensis","Canada"
"Noctuidae","Xylena vetusta","Polyphagous","","British Isles"
"Noctuidae","Xylena vetusta","Polyphagous","","British Isles"
"Noctuidae","Xylena vetusta","Gramineae","","British Isles"
"Noctuidae","Xylena vetusta","Polyphagous","","Nearctic"
"Noctuidae","Xylena vetusta","Polyphagous","","Nearctic"
"Noctuidae","Xylena vetusta","Polyphagous","","Palaearctic"
"Noctuidae","Xylena vetusta","Aceraceae","Acer platanoides","Finland"
"Noctuidae","Xylena vetusta","Gramineae","Agrostis stolonifera","Finland"
"Noctuidae","Xylena vetusta","Umbelliferae","Angelica silvestris","Finland"
"Noctuidae","Xylena vetusta","Cruciferae","Brassica oleracea","Finland"
"Noctuidae","Xylena vetusta","Cyperaceae","Carex vesicaria","Finland"
"Noctuidae","Xylena vetusta","Cyperaceae","Eleocharis palustris","Finland"
"Noctuidae","Xylena vetusta","Equisetaceae","Equisetum","Finland"
"Noctuidae","Xylena vetusta","Gramineae","Festuca rubra","Finland"
"Noctuidae","Xylena vetusta","Gramineae","Glyceria maxima","Finland"
"Noctuidae","Xylena vetusta","Rosaceae","Malus pumila","Europe"
"Noctuidae","Xylena vetusta","Leguminosae (p)","Medicago sativa","Finland"
"Noctuidae","Xylena vetusta","Myricaceae","Myrica gale","Finland"
"Noctuidae","Xylena vetusta","Gramineae","Phragmites australis","Finland"
"Noctuidae","Xylena vetusta","Leguminosae (p)","Pisum sativum","Finland"
"Noctuidae","Xylena vetusta","Rosaceae","Pyrus","Europe"
"Noctuidae","Xylena vetusta","Ranunculaceae","Ranunculus acris","Finland"
"Noctuidae","Xylena vetusta","Grossulariaceae","Ribes nigrum","Finland"
"Noctuidae","Xylena vetusta","Salicaceae","Salix","Finland"
"Noctuidae","Xylena vetusta","Cyperaceae","Schoenoplectus tabernaemontani","Finland"
