"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gelechiidae","Dichomeris piperata","Leguminosae (p)","Medicago sativa","Caribbean"
"Gelechiidae","Dichomeris piperata","Leguminosae (p)","Medicago sativa","Puerto Rico"
"Gelechiidae","Dichomeris piperata","Leguminosae (p)","Trifolium","Brazil"
"Gelechiidae","Dichomeris piperata","Leguminosae (p)","Trifolium subterraneum","Brazil"
"Gelechiidae","Dichomeris quercicola","Leguminosae (p)","Lespedeza cyrtobotrya","Japan"
"Gelechiidae","Dichomeris quercicola","Leguminosae (p)","Lespedeza cyrtobotrya","Oriental"
"Gelechiidae","Dichomeris quercicola","Fagaceae","Quercus","India"
"Gelechiidae","Dichomeris quercicola","Fagaceae","Quercus","Oriental"
"Gelechiidae","Dichomeris quercicola","Fagaceae","Quercus incana","India"
"Gelechiidae","Dichomeris rasilella","Compositae","Artemisia princeps","Japan"
"Gelechiidae","Dichomeris rasilella","Compositae","Artemisia princeps","Palaearctic"
"Gelechiidae","Dichomeris rasilella","Compositae","Artemisia vulgaris","Palaearctic"
"Gelechiidae","Dichomeris rasilella","Compositae","Centaurea","Palaearctic"
"Gelechiidae","Dichomeris resignata","Euphorbiaceae","Macaranga tanarius","Solomon Islands"
"Gelechiidae","Dichomeris rustica","Leguminosae (p)","Indigofera hirsuta","USA"
"Gelechiidae","Dichomeris santarosensis","Fagaceae","Quercus oleoides","Costa Rica"
"Gelechiidae","Dichomeris schmidiella","Labiatae","Origanum","Palaearctic"
"Gelechiidae","Dichomeris serrativittella","Compositae","Artemisia","USA"
"Gelechiidae","Dichomeris serrativittella","Compositae","Baccharis halimifolia","USA"
"Gelechiidae","Dichomeris setosella","Compositae","Aster eatonii","Nearctic"
"Gelechiidae","Dichomeris setosella","Compositae","Eupatorium","Nearctic"
"Gelechiidae","Dichomeris setosella","Pinaceae","Pinus strobus","Canada"
"Gelechiidae","Dichomeris setosella","Pinaceae","Pinus strobus","Nearctic"
"Gelechiidae","Dichomeris setosella","Compositae","Pluchea","Nearctic"
"Gelechiidae","Dichomeris setosella","Compositae","Pluchea odorata","Cuba"
"Gelechiidae","Dichomeris setosella","Compositae","Solidago","Nearctic"
"Gelechiidae","Dichomeris setosella","Cupressaceae","Thuja occidentalis","Canada"
"Gelechiidae","Dichomeris setosella","Cupressaceae","Thuja occidentalis","Nearctic"
"Gelechiidae","Dichomeris setosella","Compositae","Verbesina virginica","Nearctic"
"Gelechiidae","Dichomeris setosella","Compositae","Vernonia","Nearctic"
