"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gracillariidae","Caloptilia stigmatella","Salicaceae","Salix","Nearctic"
"Gracillariidae","Caloptilia stigmatella","Salicaceae","Salix","Palaearctic"
"Gracillariidae","Caloptilia stigmatella","Salicaceae","Salix aurita","British Isles"
"Gracillariidae","Caloptilia stigmatella","Salicaceae","Salix caprea","Japan"
"Gracillariidae","Caloptilia stigmatella","Salicaceae","Salix exigua","Nearctic"
"Gracillariidae","Caloptilia stigmatella","Salicaceae","Salix integra","Palaearctic"
"Gracillariidae","Caloptilia sulphurella","Fagaceae","Quercus ilex","Palaearctic"
"Gracillariidae","Caloptilia sulphurella","Fagaceae","Quercus petraea","British Isles"
"Gracillariidae","Caloptilia sulphurella","Fagaceae","Quercus robur","British Isles"
"Gracillariidae","Caloptilia sulphurella","Fagaceae","Quercus suber","Palaearctic"
"Gracillariidae","Caloptilia superbifrontella","Hamamelidaceae","Hamamelis","Nearctic"
"Gracillariidae","Caloptilia superbifrontella","Hamamelidaceae","Hamamelis vernalis","Nearctic"
"Gracillariidae","Caloptilia superbifrontella","Hamamelidaceae","Hamamelis virginiana","Nearctic"
"Gracillariidae","Caloptilia superbifrontella","Hamamelidaceae","Hamamelis virginiana","Nearctic"
"Gracillariidae","Caloptilia superbifrontella","Hamamelidaceae","Hamamelis virginiana","Nearctic"
"Gracillariidae","Caloptilia superbifrontella","Hamamelidaceae","Hamamelis virginiana","USA"
"Gracillariidae","Caloptilia superbifrontella","Fagaceae","Quercus","Nearctic"
"Gracillariidae","Caloptilia syringella","Hydrangeaceae","Deutzia","Nearctic"
"Gracillariidae","Caloptilia syringella","Celastraceae","Euonymus","Nearctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Fraxinus","British Isles"
"Gracillariidae","Caloptilia syringella","Oleaceae","Fraxinus","Nearctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Fraxinus","Palaearctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Fraxinus excelsior","Holarctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Fraxinus excelsior","Palaearctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Fraxinus nigra","Canada"
"Gracillariidae","Caloptilia syringella","Oleaceae","Ligustrum","British Isles"
"Gracillariidae","Caloptilia syringella","Oleaceae","Ligustrum","Holarctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Ligustrum","Nearctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Ligustrum","Palaearctic"
"Gracillariidae","Caloptilia syringella","Oleaceae","Ligustrum vulgare","Palaearctic"
