"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Papilionidae","Papilio machaon","Umbelliferae","Angelica ursina","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Apium graveolens","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Apium graveolens","Taiwan"
"Papilionidae","Papilio machaon","Compositae","Artemisia arctica","Holarctic"
"Papilionidae","Papilio machaon","Compositae","Artemisia arctica","Nearctic"
"Papilionidae","Papilio machaon","Compositae","Artemisia arctica","Nearctic"
"Papilionidae","Papilio machaon","Compositae","Artemisia arctica","USA"
"Papilionidae","Papilio machaon","Compositae","Artemisia dracunculus","Holarctic"
"Papilionidae","Papilio machaon","Compositae","Artemisia dracunculus","Nearctic"
"Papilionidae","Papilio machaon","Compositae","Artemisia norvegica","Nearctic"
"Papilionidae","Papilio machaon","Umbelliferae","Carum carvi","Finland"
"Papilionidae","Papilio machaon","Umbelliferae","Carum carvi","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Carum holopetalum","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Cicuta virosa","Finland"
"Papilionidae","Papilio machaon","Rutaceae","Citrus","Holarctic"
"Papilionidae","Papilio machaon","Rutaceae","Citrus limon","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Conioselinum","Canada"
"Papilionidae","Papilio machaon","Umbelliferae","Conium maculatum","India"
"Papilionidae","Papilio machaon","Umbelliferae","Coriandrum sativum","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Coriandrum sativum","Taiwan"
"Papilionidae","Papilio machaon","Compositae","Cosmos bipinnatus","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Cryptotaenia canadensis","Taiwan"
"Papilionidae","Papilio machaon","Umbelliferae","Cryptotaenia japonica","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus","Canada"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus","India"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus carota","British Isles"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus carota","Finland"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus carota","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus carota","Holarctic"
"Papilionidae","Papilio machaon","Umbelliferae","Daucus carota","Nearctic"
