"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Arctiidae","Macotasa orientalis","Leguminosae (m)","Albizia falcataria","India"
"Arctiidae","Macrocneme chrysitis","Verbenaceae","Lantana montevidensis","Brazil"
"Arctiidae","Macrocneme chrysitis","Compositae","Mikania parviflora","Brazil"
"Arctiidae","Maenas maculifascia","Leguminosae (m)","Albizia","Indonesia"
"Arctiidae","Maenas maculifascia","Annonaceae","Cananga odorata","Indonesia"
"Arctiidae","Maenas maculifascia","Convolvulaceae","Convolvulus","Old World"
"Arctiidae","Maenas maculifascia","Dioscoreaceae","Dioscorea","Indonesia"
"Arctiidae","Maenas maculifascia","Dioscoreaceae","Dioscorea oppositifolia","Old World"
"Arctiidae","Maenas maculifascia","Leguminosae (p)","Erythrina","Old World"
"Arctiidae","Maenas maculifascia","Leguminosae (p)","Erythrina subumbrans","Indonesia"
"Arctiidae","Maenas maculifascia","Euphorbiaceae","Ricinus","Indonesia"
"Arctiidae","Maenas maculifascia","Sterculiaceae","Theobroma cacao","Indonesia"
"Arctiidae","Manulea replana","Lichenes","","Australia"
"Arctiidae","Mazaeras conferta","Verbenaceae","Lantana montevidensis","Brazil"
"Arctiidae","Mazaeras conferta","Compositae","Vernonia tweedieana","Brazil"
"Arctiidae","Melese incerta","Sterculiaceae","Theobroma cacao","Trinidad & Tobago"
"Arctiidae","Melese laodamia","Sterculiaceae","Theobroma cacao","Trinidad & Tobago"
"Arctiidae","Melese specularis","Rutaceae","Citrus sinensis","Brazil"
"Arctiidae","Melese specularis","Verbenaceae","Lantana montevidensis","Brazil"
"Arctiidae","Melese specularis","Myrtaceae","Psidium guajava","Brazil"
"Arctiidae","Metacrias huttoni","Gramineae","","New Zealand"
"Arctiidae","Metarctia crassa","Compositae","Senecio pterophorus","South Africa"
"Arctiidae","Metarctia crassa","Ulmaceae","Trema bracteolata","South Africa"
"Arctiidae","Metarctia crassa","Ulmaceae","Trema bracteolata","Southern Africa"
"Arctiidae","Metarctia flaviciliata","Compositae","Calendula","East Africa"
"Arctiidae","Metarctia flaviciliata","Compositae","Cineraria","East Africa"
"Arctiidae","Metarctia flaviciliata","Commelinaceae","Commelina","East Africa"
"Arctiidae","Metarctia flaviciliata","Gramineae","Pennisetum purpureum","East Africa"
"Arctiidae","Metarctia flavicincta","Gramineae","","East Africa"
"Arctiidae","Metarctia flavicincta","Gramineae","","East Africa"
