"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Vanessa cardui","Compositae","Cnicus benedictus","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Boraginaceae","Cryptantha","USA"
"Nymphalidae","Vanessa cardui","Boraginaceae","Cryptantha angustifolia","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Cucurbitaceae","Cucumis melo","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Compositae","Cynara cardunculus","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Compositae","Cynara scolymus","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Compositae","Cynara scolymus","Cyprus"
"Nymphalidae","Vanessa cardui","Compositae","Cynara scolymus","East Africa"
"Nymphalidae","Vanessa cardui","Compositae","Cynara scolymus","India"
"Nymphalidae","Vanessa cardui","Compositae","Cynara scolymus","USA"
"Nymphalidae","Vanessa cardui","Boraginaceae","Cynoglossum","East Africa"
"Nymphalidae","Vanessa cardui","Boraginaceae","Cynoglossum","India"
"Nymphalidae","Vanessa cardui","Boraginaceae","Cynoglossum coeruleum ?","East Africa"
"Nymphalidae","Vanessa cardui","Boraginaceae","Cynoglossum lanceolatum ?","East Africa"
"Nymphalidae","Vanessa cardui","Urticaceae","Debregeasia bicolor","India"
"Nymphalidae","Vanessa cardui","Compositae","Dendranthema indicum","Taiwan"
"Nymphalidae","Vanessa cardui","Compositae","Dimorphotheca","Southern Africa"
"Nymphalidae","Vanessa cardui","Compositae","Dimorphotheca pluvialis","Madagascar"
"Nymphalidae","Vanessa cardui","Leguminosae (p)","Dolichos","East Africa"
"Nymphalidae","Vanessa cardui","Leguminosae (p)","Dolichos","India"
"Nymphalidae","Vanessa cardui","Compositae","Echinops humilis","Russia"
"Nymphalidae","Vanessa cardui","Boraginaceae","Echium","East Africa"
"Nymphalidae","Vanessa cardui","Boraginaceae","Echium","India"
"Nymphalidae","Vanessa cardui","Boraginaceae","Echium vulgare","British Isles"
"Nymphalidae","Vanessa cardui","Boraginaceae","Echium vulgare","China"
"Nymphalidae","Vanessa cardui","Boraginaceae","Echium vulgare","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Boraginaceae","Echium vulgare","Finland"
"Nymphalidae","Vanessa cardui","Hydrophyllaceae","Eriodictyon californicum","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Umbelliferae","Eryngium","Cosmopolitan"
"Nymphalidae","Vanessa cardui","Compositae","Euchiton japonicus","Taiwan"
