"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Psychidae","Naevipenna cruttwelli","Palmae","Roystonea regia","Neotropical"
"Psychidae","Narycia basiferana","Lichenes","","Australia"
"Psychidae","Narycia cataphracta","Lichenes","","Australia"
"Psychidae","Narycia guildingi","Myrtaceae","Kunzea","Australia"
"Psychidae","Narycia guildingi","Myrtaceae","Leptospermum","Australia"
"Psychidae","Narycia monilifera","Salicaceae","Populus nigra","Lithuania"
"Psychidae","Narycia reticulata","Rubiaceae","Coffea","Zaire"
"Psychidae","Narycia sp.","Sterculiaceae","Theobroma cacao","Sabah"
"Psychidae","Oiketicoides javana","Theaceae","Camellia sinensis","Oriental"
"Psychidae","Oiketicoides javana","Sterculiaceae","Theobroma cacao","West Malaysia"
"Psychidae","Oiketicoides?","Palmae","Elaeis guineensis","Malaysia"
"Psychidae","Oiketicus","Rutaceae","Citrus reticulata","Brazil"
"Psychidae","Oiketicus","Rutaceae","Citrus sinensis","Brazil"
"Psychidae","Oiketicus","Rubiaceae","Coffea","Brazil"
"Psychidae","Oiketicus","Moraceae","Ficus","Brazil"
"Psychidae","Oiketicus","Moraceae","Ficus microcarpa","Brazil"
"Psychidae","Oiketicus","Lauraceae","Persea americana","Brazil"
"Psychidae","Oiketicus","Platanaceae","Platanus orientalis","Brazil"
"Psychidae","Oiketicus abbotii","Leguminosae (m)","Acacia","USA"
"Psychidae","Oiketicus abbotii","Leguminosae (m)","Acacia farnesiana","USA"
"Psychidae","Oiketicus abbotii","Leguminosae (m)","Acacia greggii?","USA"
"Psychidae","Oiketicus abbotii","Aceraceae","Acer negundo","USA"
"Psychidae","Oiketicus abbotii","Hippocastanaceae","Aesculus","USA"
"Psychidae","Oiketicus abbotii","Annonaceae","Annona glabra","USA"
"Psychidae","Oiketicus abbotii","Apocynaceae","Carissa","USA"
"Psychidae","Oiketicus abbotii","Ulmaceae","Celtis","USA"
"Psychidae","Oiketicus abbotii","Rutaceae","Citrus","Nearctic"
"Psychidae","Oiketicus abbotii","Rutaceae","Citrus","New World"
"Psychidae","Oiketicus abbotii","Rutaceae","Citrus","USA"
"Psychidae","Oiketicus abbotii","Palmae","Cocos nucifera","New World"
