"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Ascotis selenaria","Rosaceae","Prunus tomentosa","Japan"
"Geometridae","Ascotis selenaria","Leguminosae (p)","Pueraria montana","Japan"
"Geometridae","Ascotis selenaria","Rosaceae","Pyrus pyrifolia","Japan"
"Geometridae","Ascotis selenaria","Fagaceae","Quercus acutissima","Japan"
"Geometridae","Ascotis selenaria","Fagaceae","Quercus serrata","Japan"
"Geometridae","Ascotis selenaria","Fagaceae","Quercus serrata","Japan"
"Geometridae","Ascotis selenaria","Fagaceae","Quercus variabilis","Japan"
"Geometridae","Ascotis selenaria","Combretaceae","Quisqualis","East Africa"
"Geometridae","Ascotis selenaria","Combretaceae","Quisqualis","East Africa"
"Geometridae","Ascotis selenaria","Anacardiaceae","Rhus","East Africa"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus","East Africa"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus","Mozambique"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus communis","East Africa"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus communis","East Africa"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus communis","India"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus communis","Mozambique"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Ricinus communis","Sri Lanka"
"Geometridae","Ascotis selenaria","Leguminosae (p)","Robinia pseudoacacia","Japan"
"Geometridae","Ascotis selenaria","Rosaceae","Rosa multiflora","Japan"
"Geometridae","Ascotis selenaria","Salicaceae","Salix","East Africa"
"Geometridae","Ascotis selenaria","Salicaceae","Salix integra","Japan"
"Geometridae","Ascotis selenaria","Euphorbiaceae","Sapium ellipticum","East Africa"
"Geometridae","Ascotis selenaria","Anacardiaceae","Schinus molle","East Africa"
"Geometridae","Ascotis selenaria","Sapindaceae","Schleichera oleosa","India"
"Geometridae","Ascotis selenaria","Leguminosae (c)","Senna obtusifolia","India"
"Geometridae","Ascotis selenaria","Compositae","Serratula wolffii","Japan"
"Geometridae","Ascotis selenaria","Dipterocarpaceae","Shorea robusta","India"
"Geometridae","Ascotis selenaria","Rosaceae","Stephanandra incisa","Japan"
"Geometridae","Ascotis selenaria","Myrtaceae","Syzygium cumini","Indian subregion"
"Geometridae","Ascotis selenaria","Verbenaceae","Tectona grandis","India"
