"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Angelica","Europe"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Angelica","Palaearctic"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Anthriscus","British Isles"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Anthriscus","Europe"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Anthriscus","Palaearctic"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Apium graveolens","Canada"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Daucus carota","Germany"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Heracleum","British Isles"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Heracleum","Europe"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Heracleum","Palaearctic"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Heracleum","Palaearctic"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Pastinaca sativa","Canada"
"Oecophoridae","Agonopterix heracliana","Umbelliferae","Peucedanum","Palaearctic"
"Oecophoridae","Agonopterix hyperella","Guttiferae","Hypericum","Nearctic"
"Oecophoridae","Agonopterix hyperella","Guttiferae","Hypericum perforatum","Nearctic"
"Oecophoridae","Agonopterix hyperella","Guttiferae","Hypericum prolificum","Nearctic"
"Oecophoridae","Agonopterix hyperella","Guttiferae","Triadenum virginicum","Nearctic"
"Oecophoridae","Agonopterix hyperella","Guttiferae","Triadenum virginicum","Nearctic"
"Oecophoridae","Agonopterix hypericella","Umbelliferae","Conium maculatum","Palaearctic"
"Oecophoridae","Agonopterix hypericella","Guttiferae","Hypericum","Old World"
"Oecophoridae","Agonopterix hypericella","Guttiferae","Hypericum","Palaearctic"
"Oecophoridae","Agonopterix hypomarathri","Umbelliferae","Seseli hippomarathrum","Palaearctic"
"Oecophoridae","Agonopterix kaekeritziana","Compositae","Centaurea","British Isles"
"Oecophoridae","Agonopterix kaekeritziana","Compositae","Centaurea","Palaearctic"
"Oecophoridae","Agonopterix kuznetzovi","Compositae","Serratula tinctoria","British Isles"
"Oecophoridae","Agonopterix laterella","Compositae","Centaurea cyanus","Palaearctic"
"Oecophoridae","Agonopterix lecontella","Leguminosae","","Nearctic"
"Oecophoridae","Agonopterix lecontella","Leguminosae (p)","Baptisia tinctoria","Nearctic"
"Oecophoridae","Agonopterix ligusticella","Umbelliferae","Ligusticum lucidum","Palaearctic"
"Oecophoridae","Agonopterix liturosa","Guttiferae","Hypericum","British Isles"
