"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Bucculatricidae","Bucculatrix demaryella","Corylaceae","Corylus","Europe"
"Bucculatricidae","Bucculatrix diffusella","Compositae","Artemisia maritima","Europe"
"Bucculatricidae","Bucculatrix divisa","Compositae","Balsamorhiza sagittata","Nearctic"
"Bucculatricidae","Bucculatrix divisa","Compositae","Balsamorhiza sagittata","Nearctic"
"Bucculatricidae","Bucculatrix domicola","Fagaceae","Quercus palustris","Nearctic"
"Bucculatricidae","Bucculatrix dominatrix","Compositae","Baccharis pilularis","USA"
"Bucculatricidae","Bucculatrix eclecta","Ulmaceae","Ulmus pumila","Nearctic"
"Bucculatricidae","Bucculatrix enceliae","Compositae","Encelia farinosa","Nearctic"
"Bucculatricidae","Bucculatrix epibathra","Tiliaceae","Grewia tiliaefolia","Oriental"
"Bucculatricidae","Bucculatrix ericameriae","Compositae","Ericameria arborescens","Nearctic"
"Bucculatricidae","Bucculatrix errans","Compositae","Aster","Nearctic"
"Bucculatricidae","Bucculatrix errans","Compositae","Aster shortii","Nearctic"
"Bucculatricidae","Bucculatrix eucalypti","Myrtaceae","Eucalyptus","Australia"
"Bucculatricidae","Bucculatrix eupatoriella","Compositae","Eupatorium perfoliatum","Nearctic"
"Bucculatricidae","Bucculatrix eupatoriella","Compositae","Eupatorium perfoliatum","Nearctic"
"Bucculatricidae","Bucculatrix eurotiella","Chenopodiaceae","Krascheninnikovia lanata","Nearctic"
"Bucculatricidae","Bucculatrix eurotiella","Chenopodiaceae","Krascheninnikovia lanata","Nearctic"
"Bucculatricidae","Bucculatrix eurotiella","Compositae","Senecio","Nearctic"
"Bucculatricidae","Bucculatrix exedra","Sterculiaceae","Firmiana platanifolia","Europe"
"Bucculatricidae","Bucculatrix fatigatella","Compositae","Artemisia campestris","Europe"
"Bucculatricidae","Bucculatrix fatigatella","Compositae","Leucanthemopsis alpina","Palaearctic"
"Bucculatricidae","Bucculatrix firmianella","Sterculiaceae","Firmiana","Europe"
"Bucculatricidae","Bucculatrix flexuosa","Leguminosae (m)","Acacia nilotica","West Indies"
"Bucculatricidae","Bucculatrix flourensiae","Compositae","Flourensia cernua","Nearctic"
"Bucculatricidae","Bucculatrix frangulella","Rhamnaceae","Rhamnus","Germany"
"Bucculatricidae","Bucculatrix frangutella","Rhamnaceae","Frangula alnus","Palaearctic"
"Bucculatricidae","Bucculatrix frangutella","Rhamnaceae","Rhamnus","British Isles"
"Bucculatricidae","Bucculatrix frangutella","Rhamnaceae","Rhamnus","Europe"
"Bucculatricidae","Bucculatrix frangutella","Rhamnaceae","Rhamnus cathartica","Hungary"
"Bucculatricidae","Bucculatrix frangutella","Rhamnaceae","Rhamnus cathartica","Palaearctic"
