"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Limacodidae","Thosea cana","Theaceae","Camellia sinensis","India"
"Limacodidae","Thosea cana","Theaceae","Camellia sinensis","Oriental"
"Limacodidae","Thosea cana","Theaceae","Camellia sinensis","Sri Lanka"
"Limacodidae","Thosea cana","Leguminosae (c)","Cassia","India"
"Limacodidae","Thosea cana","Leguminosae (c)","Cassia auriculata","India"
"Limacodidae","Thosea cana","Leguminosae (c)","Cassia auriculata","Sri Lanka"
"Limacodidae","Thosea cana","Leguminosae (c)","Cassia auriculata","Sri Lanka"
"Limacodidae","Thosea cana","Leguminosae (c)","Cassia fistula","India"
"Limacodidae","Thosea cana","Leguminosae (c)","Cassia fistula","Sri Lanka"
"Limacodidae","Thosea cana","Leguminosae (p)","Dalbergia sissoo","Sri Lanka"
"Limacodidae","Thosea cana","Rosaceae","Malus pumila","Oriental"
"Limacodidae","Thosea cana","Euphorbiaceae","Ricinus","Oriental"
"Limacodidae","Thosea cana","Euphorbiaceae","Ricinus communis","India"
"Limacodidae","Thosea cana","Rosaceae","Rosa","Sri Lanka"
"Limacodidae","Thosea cana","Rosaceae","Rosa indica","Sri Lanka"
"Limacodidae","Thosea cana","Combretaceae","Terminalia tomentosa","Sri Lanka"
"Limacodidae","Thosea chrysoparala","Palmae","Cocos nucifera","Ghana"
"Limacodidae","Thosea lutea","Theaceae","Camellia","Oriental"
"Limacodidae","Thosea lutea","Theaceae","Camellia sinensis","Indonesia"
"Limacodidae","Thosea lutea","Theaceae","Camellia sinensis","Oriental"
"Limacodidae","Thosea lutea","Theaceae","Camellia sinensis","South-East Asia"
"Limacodidae","Thosea lutea","Theaceae","Camellia sinensis","West Malaysia"
"Limacodidae","Thosea lutea","Palmae","Cocos nucifera","Oriental"
"Limacodidae","Thosea lutea","Palmae","Cocos nucifera","South-East Asia"
"Limacodidae","Thosea lutea","Rubiaceae","Coffea","Indonesia"
"Limacodidae","Thosea lutea","Rubiaceae","Coffea","Oriental"
"Limacodidae","Thosea lutea","Rubiaceae","Coffea","South-East Asia"
"Limacodidae","Thosea lutea","Rubiaceae","Coffea arabica","Indonesia"
"Limacodidae","Thosea lutea","Palmae","Elaeis","Oriental"
"Limacodidae","Thosea lutea","Palmae","Elaeis guineensis","South-East Asia"
