"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lymantriidae","Dasychira proleprota","Sapotaceae","Sideroxylon diospyroides","East Africa"
"Lymantriidae","Dasychira proteprota","Asclepiadaceae","Asclepias","Southern Africa"
"Lymantriidae","Dasychira proteprota","Sapotaceae","Chrysophyllum","Southern Africa"
"Lymantriidae","Dasychira proteprota","Sapotaceae","Mimusops","Southern Africa"
"Lymantriidae","Dasychira proterota","Sapotaceae","Chrysophyllum viridifolium","Southern Africa"
"Lymantriidae","Dasychira proterota","Sapotaceae","Mimusops discolor","Southern Africa"
"Lymantriidae","Dasychira proterota","Sapotaceae","Mimusops obovata","Southern Africa"
"Lymantriidae","Dasychira pyrosoma","Proteaceae","Faurea saligna","Southern Africa"
"Lymantriidae","Dasychira pyrosoma","Chrysobalanaceae","Parinari curatellifolia","Southern Africa"
"Lymantriidae","Dasychira pyrosoma","Proteaceae","Protea caffra","Southern Africa"
"Lymantriidae","Dasychira rocana","Leguminosae (c)","Brachystegia","East Africa"
"Lymantriidae","Dasychira rocana","Combretaceae","Combretum molle","Southern Africa"
"Lymantriidae","Dasychira rocana","Combretaceae","Terminalia catappa","East Africa"
"Lymantriidae","Dasychira semlikiensis?","Proteaceae","Macadamia","Malawi"
"Lymantriidae","Dasychira serigoides","Myrtaceae","Eucalyptus","West Malaysia"
"Lymantriidae","Dasychira sp.","Rosaceae","Malus pumila","India"
"Lymantriidae","Dasychira sp.","Dipterocarpaceae","Shorea macroptera","Malaysia"
"Lymantriidae","Dasychira sp.","Dipterocarpaceae","Shorea robusta","India"
"Lymantriidae","Dasychira sp.","Solanaceae","Solanum melongena","Sri Lanka"
"Lymantriidae","Dasychira sp.","Combretaceae","Terminalia tomentosa","India"
"Lymantriidae","Dasychira sp.","Sterculiaceae","Theobroma cacao","Sabah"
"Lymantriidae","Dasychira sp. B","Myrtaceae","Melaleuca leucadendra","Australia"
"Lymantriidae","Dasychira sublutescens?","Tiliaceae","Corchorus","Ghana"
"Lymantriidae","Dasychira tenebrosa","Vitaceae","Parthenocissus","India"
"Lymantriidae","Dasychira tenebrosa","Vitaceae","Parthenocissus quinquefolia","India"
"Lymantriidae","Dasychira tenebrosa","Vitaceae","Vitis","India"
"Lymantriidae","Dasychira tephra","Fagaceae","Quercus","Nearctic"
"Lymantriidae","Dasychira tephra","Fagaceae","Quercus laurifolia","Nearctic"
"Lymantriidae","Dasychira tephra","Fagaceae","Quercus nigra","Nearctic"
"Lymantriidae","Dasychira tessmanni","Combretaceae","Quisqualis","East Africa"
