"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Megabiston plumosaria","Fagaceae","Quercus glauca","Japan"
"Geometridae","Megabiston plumosaria","Fagaceae","Quercus glauca","Japan"
"Geometridae","Megabiston plumosaria","Fagaceae","Quercus serrata","Japan"
"Geometridae","Megabiston plumosaria","Fagaceae","Quercus serrata","Japan"
"Geometridae","Megabiston plumosaria","Fagaceae","Quercus variabilis","Japan"
"Geometridae","Melanchroia aterea","Rubiaceae","Cephalanthus glabratus","Brazil"
"Geometridae","Melanchroia chephise","Euphorbiaceae","Breynia disticha","USA"
"Geometridae","Melanchroia chephise","Euphorbiaceae","Phyllanthus","Brazil"
"Geometridae","Melanchroia chephise","Euphorbiaceae","Phyllanthus acidus","Puerto Rico"
"Geometridae","Melanchroia chephise","Euphorbiaceae","Phyllanthus acidus","USA"
"Geometridae","Melanchroia chephise","Euphorbiaceae","Phyllanthus acuminatus","Cuba"
"Geometridae","Melanchroia chephise","Euphorbiaceae","Phyllanthus niruri","Puerto Rico"
"Geometridae","Melanchroia geometroides","Euphorbiaceae","Phyllanthus acidus","Cuba"
"Geometridae","Melanchroia geometroides","Euphorbiaceae","Phyllanthus acidus","Nearctic"
"Geometridae","Melanchroia geometroides","Euphorbiaceae","Phyllanthus acidus","USA"
"Geometridae","Melanchroia geometroides","Euphorbiaceae","Phyllanthus acuminatus","Cuba"
"Geometridae","Melanchroia geometroides","Euphorbiaceae","Phyllanthus emblica","Cuba"
"Geometridae","Melanchroia regnatrix","Euphorbiaceae","Phyllanthus acuminatus","Cuba"
"Geometridae","Melanodes anthracitaria","Myrtaceae","Eucalyptus","Australia"
"Geometridae","Melanolophia canadaria","Polyphagous","","Canada"
"Geometridae","Melanolophia canadaria","Pinaceae","","Canada"
"Geometridae","Melanolophia canadaria","Pinaceae","","Nearctic"
"Geometridae","Melanolophia canadaria","Polyphagous","","Nearctic"
"Geometridae","Melanolophia canadaria","Pinaceae","","USA"
"Geometridae","Melanolophia canadaria","Pinaceae","Abies balsamea","Nearctic"
"Geometridae","Melanolophia canadaria","Aceraceae","Acer negundo","Canada"
"Geometridae","Melanolophia canadaria","Aceraceae","Acer pensylvanicum","Nearctic"
"Geometridae","Melanolophia canadaria","Aceraceae","Acer rubrum","Canada"
"Geometridae","Melanolophia canadaria","Aceraceae","Acer rubrum","Nearctic"
"Geometridae","Melanolophia canadaria","Aceraceae","Acer saccharum","Canada"
