"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Neocleptria punctifera","Gramineae","Zea","Australia"
"Noctuidae","Neogalea sunia","Amaranthaceae","Amaranthus","USA"
"Noctuidae","Neogalea sunia","Umbelliferae","Apium graveolens","Puerto Rico"
"Noctuidae","Neogalea sunia","Asparagaceae","Asparagus officinalis","Puerto Rico"
"Noctuidae","Neogalea sunia","Malvaceae","Gossypium barbadense","Barbados"
"Noctuidae","Neogalea sunia","Malvaceae","Gossypium barbadense","Puerto Rico"
"Noctuidae","Neogalea sunia","Malvaceae","Gossypium hirsutum","Cuba"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana","Australia"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana","Nearctic"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana","USA"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana","West Indies"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana camara","Australia"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana camara","Cosmopolitan"
"Noctuidae","Neogalea sunia","Verbenaceae","Lantana camara","Hawaii"
"Noctuidae","Neogalea sunia","Leguminosae (p)","Medicago sativa","Puerto Rico"
"Noctuidae","Neogalea sunia","Solanaceae","Nicotiana tabacum","Jamaica"
"Noctuidae","Neogalea sunia","Solanaceae","Nicotiana tabacum","Puerto Rico"
"Noctuidae","Neogalea sunia","Oleaceae","Olea europaea","Barbados"
"Noctuidae","Neogalea sunia","Leguminosae (p)","Pisum sativum","Puerto Rico"
"Noctuidae","Neogalea sunia","Solanaceae","Solanum tuberosum","Puerto Rico"
"Noctuidae","Neogalea sunia","Verbenaceae","Verbena","Nearctic"
"Noctuidae","Neostichtis nigricostata","Guttiferae","Harungana madagascariensis","East Africa"
"Noctuidae","Neotuerta platensis","Vitaceae","Cissus verticillata","Brazil"
"Noctuidae","Neotuerta platensis","Vitaceae","Vitis","Brazil"
"Noctuidae","Nephelodes minians","Gramineae","","Canada"
"Noctuidae","Nephelodes minians","Detritophagous","","Canada"
"Noctuidae","Nephelodes minians","Gramineae","","Canada"
"Noctuidae","Nephelodes minians","Gramineae","","Nearctic"
"Noctuidae","Nephelodes minians","Gramineae","","Nearctic"
"Noctuidae","Nephelodes minians","Gramineae","","Nearctic"
