"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Pisum sativum","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (m)","Prosopis","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (m)","Prosopis glandulosa","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (m)","Prosopis glandulosa","USA"
"Hesperiidae","Urbanus proteus","Malpighiaceae","Stigmaphyllon emarginatum","Neotropical"
"Hesperiidae","Urbanus proteus","Malpighiaceae","Stigmaphyllon emarginatum","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Vicia faba","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Vigna luteola","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Vigna radiata","Cuba"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Vigna unguiculata","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Vigna unguiculata","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Wisteria","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Wisteria","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Wisteria frutescens","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Wisteria sinensis","Brazil"
"Hesperiidae","Urbanus simplicius","Gramineae","","Brazil"
"Hesperiidae","Urbanus simplicius","Cannaceae","Canna","Brazil"
"Hesperiidae","Urbanus simplicius","Cannaceae","Canna","New World"
"Hesperiidae","Urbanus simplicius","Leguminosae (p)","Phaseolus vulgaris","New World"
"Hesperiidae","Urbanus simplicius","Leguminosae (p)","Phaseolus vulgaris","USA"
"Hesperiidae","Urbanus simplicius","Leguminosae (m)","Schrankia","Brazil"
"Hesperiidae","Urbanus simplicius","Leguminosae (p)","Tipuana tipu","Brazil"
"Hesperiidae","Urbanus teleus","Gramineae","Panicum maximum","New World"
"Hesperiidae","Urbanus teleus","Gramineae","Paspalum setaceum","New World"
"Hesperiidae","Urbanus teleus","Leguminosae (p)","Pisum sativum","Brazil"
"Hesperiidae","Urbanus teleus","Leguminosae (m)","Schrankia","Brazil"
"Hesperiidae","Urbanus teleus","Leguminosae (m)","Schrankia","Brazil"
"Hesperiidae","Vacerra hermesia","Musaceae","Musa x paradisiaca","Brazil"
"Hesperiidae","Vehilius stictomenes","Gramineae","","Brazil"
"Hesperiidae","Vertica umber","Orchidaceae","Catasetum","Brazil"
