"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Cymaenes tripunctus","Gramineae","Saccharum officinarum","Neotropical"
"Hesperiidae","Cymaenes tripunctus","Gramineae","Saccharum officinarum","New World"
"Hesperiidae","Daimio tethys","Corylaceae","Corylus heterophylla","Russia"
"Hesperiidae","Daimio tethys","Corylaceae","Corylus mandshurica","Russia"
"Hesperiidae","Daimio tethys","Dioscoreaceae","Dioscorea batatas","Taiwan"
"Hesperiidae","Daimio tethys","Fagaceae","Quercus mongolica","Russia"
"Hesperiidae","Drephalys alcmon","Chrysobalanaceae","Parinari","Brazil"
"Hesperiidae","Drephalys eous","Gramineae","Bambusa","Brazil"
"Hesperiidae","Dubiella dubius","Palmae","Euterpe oleracea","Brazil"
"Hesperiidae","Dyscophellus euribates","Myristicaceae","Virola","Brazil"
"Hesperiidae","Dyscophellus euribates","Myristicaceae","Virola surinamensis","Brazil"
"Hesperiidae","Dyscophellus porcius","Euphorbiaceae","Croton","Brazil"
"Hesperiidae","Dyscophellus ramusis","Annonaceae","","Brazil"
"Hesperiidae","Dyscophellus ramusis","Annonaceae","Annona","Brazil"
"Hesperiidae","Dyscophellus ramusis","Annonaceae","Annona muricata","Brazil"
"Hesperiidae","Dyscophellus ramusis","Lauraceae","Nectandra reticulata","Brazil"
"Hesperiidae","Dyscophellus sebaldus","Annonaceae","","Brazil"
"Hesperiidae","Dyscophellus sebaldus","Annonaceae","Annona","Brazil"
"Hesperiidae","Dyscophellus sebaldus","Annonaceae","Annona muricata","Brazil"
"Hesperiidae","Dyscophellus sebaldus","Lauraceae","Nectandra reticulata","Brazil"
"Hesperiidae","Eagris decastigma","Rhamnaceae","Maesopsis eminii","Uganda"
"Hesperiidae","Eagris lucetia","Sapindaceae","Allophylus","Afrotropical"
"Hesperiidae","Eagris lucetia","Sapindaceae","Allophylus subcoriaceus","East Africa"
"Hesperiidae","Eagris lucetia","Anacardiaceae","Rhus","Afrotropical"
"Hesperiidae","Eagris lucetia","Anacardiaceae","Rhus","East Africa"
"Hesperiidae","Eagris lucetia","Anacardiaceae","Rhus pyroides","East Africa"
"Hesperiidae","Eagris lucetia","Anacardiaceae","Rhus villosa","East Africa"
"Hesperiidae","Eagris nottoana","Sterculiaceae","Dombeya","Afrotropical"
"Hesperiidae","Eagris nottoana","Sterculiaceae","Dombeya","East Africa"
"Hesperiidae","Eagris nottoana","Sterculiaceae","Dombeya cymosa","Southern Africa"
