"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Psychidae","Oiketicus abbotii","Cupressaceae","Cupressus","USA"
"Psychidae","Oiketicus abbotii","Cupressaceae","Cupressus","USA"
"Psychidae","Oiketicus abbotii","Palmae","Gronophyllum","USA"
"Psychidae","Oiketicus abbotii","Aquifoliaceae","Ilex crenata","USA"
"Psychidae","Oiketicus abbotii","Cupressaceae","Juniperus","USA"
"Psychidae","Oiketicus abbotii","Lythraceae","Lagerstroemia indica","USA"
"Psychidae","Oiketicus abbotii","Hamamelidaceae","Liquidambar styraciflua","USA"
"Psychidae","Oiketicus abbotii","Myricaceae","Myrica","USA"
"Psychidae","Oiketicus abbotii","Leguminosae (m)","Newtonia contorta","USA"
"Psychidae","Oiketicus abbotii","Lauraceae","Persea americana","USA"
"Psychidae","Oiketicus abbotii","Rosaceae","Photinia serratifolia","USA"
"Psychidae","Oiketicus abbotii","Pinaceae","Pinus","USA"
"Psychidae","Oiketicus abbotii","Platanaceae","Platanus occidentalis","USA"
"Psychidae","Oiketicus abbotii","Rosaceae","Prunus salicina","USA"
"Psychidae","Oiketicus abbotii","Myrtaceae","Psidium","USA"
"Psychidae","Oiketicus abbotii","Fagaceae","Quercus","Nearctic"
"Psychidae","Oiketicus abbotii","Fagaceae","Quercus","USA"
"Psychidae","Oiketicus abbotii","Rhizophoraceae","Rhizophora mangle","USA"
"Psychidae","Oiketicus abbotii","Leguminosae (p)","Robinia","USA"
"Psychidae","Oiketicus abbotii","Rosaceae","Rosa","USA"
"Psychidae","Oiketicus abbotii","Salicaceae","Salix","USA"
"Psychidae","Oiketicus abbotii","Smilacaceae","Smilax","USA"
"Psychidae","Oiketicus abbotii","Solanaceae","Solanum pseudocapsicum","USA"
"Psychidae","Oiketicus bergii","Leguminosae (m)","Prosopis","Argentina"
"Psychidae","Oiketicus bergii","Leguminosae (m)","Prosopis strombulifera","Argentina"
"Psychidae","Oiketicus bergii","Leguminosae (m)","Prosopis strombulifera","Neotropical"
"Psychidae","Oiketicus bergii","Leguminosae (c)","Senna aphylla","Argentina"
"Psychidae","Oiketicus bergii","Leguminosae (c)","Senna aphylla","Neotropical"
"Psychidae","Oiketicus borsanii","Leguminosae","","Neotropical"
"Psychidae","Oiketicus elongatus","Rutaceae","Citrus","Australia"
