"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Hamadryas laodamia","Euphorbiaceae","Dalechampia triphylla","Costa Rica"
"Nymphalidae","Hamanumida daedalus","Annonaceae","Annona","Afrotropical"
"Nymphalidae","Hamanumida daedalus","Annonaceae","Annona senegalensis","Afrotropical"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Combretum","Afrotropical"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Combretum","East Africa"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Combretum molle","Southern Africa"
"Nymphalidae","Hamanumida daedalus","Verbenaceae","Tectona","Afrotropical"
"Nymphalidae","Hamanumida daedalus","Verbenaceae","Tectona grandis","West Africa"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Terminalia","Afrotropical"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Terminalia catappa","West Africa"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Terminalia sericea","Southern Africa"
"Nymphalidae","Hamanumida daedalus","Combretaceae","Terminalia silowensis","Southern Africa"
"Nymphalidae","Hamanumida daedalus","Leguminosae (p)","Vigna unguiculata","Nigeria"
"Nymphalidae","Harma theobene","Flacourtiaceae","Buchnerodendron","Afrotropical"
"Nymphalidae","Harma theobene","Flacourtiaceae","Buchnerodendron speciosum","West Africa"
"Nymphalidae","Harma theobene","Flacourtiaceae","Caloncoba","Afrotropical"
"Nymphalidae","Harma theobene","Flacourtiaceae","Caloncoba gilgiana","West Africa"
"Nymphalidae","Harma theobene","Flacourtiaceae","Dovyalis","Afrotropical"
"Nymphalidae","Harma theobene","Flacourtiaceae","Dovyalis","Malawi"
"Nymphalidae","Harma theobene","Flacourtiaceae","Dovyalis","West Africa"
"Nymphalidae","Harma theobene","Violaceae","Rinorea","Afrotropical"
"Nymphalidae","Harma theobene","Violaceae","Rinorea","East Africa"
"Nymphalidae","Harma theobene","Violaceae","Rinorea","Malawi"
"Nymphalidae","Harma theobene","Violaceae","Rinorea","West Africa"
"Nymphalidae","Helcyra plesseni","Ulmaceae","Celtis biondii","Taiwan"
"Nymphalidae","Helcyra superba","Ulmaceae","Celtis biondii","Taiwan"
"Nymphalidae","Helcyra superba","Ulmaceae","Celtis biondii","Taiwan"
"Nymphalidae","Heliconius antiochus","Passifloraceae","","Neotropical"
"Nymphalidae","Heliconius antiochus","Passifloraceae","Passiflora spinosa","Neotropical"
"Nymphalidae","Heliconius aoede","Passifloraceae","Dilkea","Neotropical"
