"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Dactylis glomerata","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Digitaria sanguinalis","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Hordeum vulgare","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Phleum pratense","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Poa pratensis","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Secale cereale","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Triticum","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Zea","Nearctic"
"Pyralidae","Fissicrambus mutabilis","Gramineae","Zea mays","Nearctic"
"Pyralidae","Framinghamia helvalis","Salicaceae","Populus","Nearctic"
"Pyralidae","Framinghamia helvalis","Salicaceae","Populus nigra","Canada"
"Pyralidae","Framinghamia helvalis","Salicaceae","Salix","Nearctic"
"Pyralidae","Frechinia helianthiales","Compositae","Helianthus","Nearctic"
"Pyralidae","Friedlanderia cicatricella","Cyperaceae","Scirpus lacustris","British Isles"
"Pyralidae","Fumibotys fumalis","Labiatae","Mentha","Nearctic"
"Pyralidae","Fundella argentina","Leguminosae","","New World"
"Pyralidae","Fundella argentina","Leguminosae (c)","Caesalpinia gilliesii","Neotropical"
"Pyralidae","Fundella argentina","Leguminosae (c)","Caesalpinia gilliesii","USA"
"Pyralidae","Fundella argentina","Leguminosae (p)","Canavalia gladiata","USA"
"Pyralidae","Fundella argentina","Leguminosae (c)","Cassia","Neotropical"
"Pyralidae","Fundella argentina","Leguminosae (c)","Cassia","USA"
"Pyralidae","Fundella argentina","Leguminosae (c)","Chamaecrista gilliesii","Brazil"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna alata","USA"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna bicapsularis","Brazil"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna bicapsularis","Cuba"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna bicapsularis","USA"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna corymbosa","Brazil"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna corymbosa","USA"
"Pyralidae","Fundella argentina","Leguminosae (c)","Senna macranthera","Brazil"
"Pyralidae","Fundella pellucens","Leguminosae","","New World"
