"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Arctiidae","Spilosoma curvilinea","Dioscoreaceae","Dioscorea","Afrotropical"
"Arctiidae","Spilosoma curvilinea","Sterculiaceae","Theobroma cacao","Afrotropical"
"Arctiidae","Spilosoma curvilinea","Gramineae","Zea mays","Afrotropical"
"Arctiidae","Spilosoma dissimilis","Commelinaceae","Cyanotis speciosa","Afrotropical"
"Arctiidae","Spilosoma dissimilis","Commelinaceae","Cyanotis speciosa","Southern Africa"
"Arctiidae","Spilosoma dissimilis","Compositae","Vernonia gerrardii","Afrotropical"
"Arctiidae","Spilosoma dissimilis","Compositae","Vernonia gerrardii","Southern Africa"
"Arctiidae","Spilosoma glatignyi","Compositae","Arctotheca","Australia"
"Arctiidae","Spilosoma glatignyi","Compositae","Chrysanthemoides","Australia"
"Arctiidae","Spilosoma glatignyi","Compositae","Chrysanthemum","Australia"
"Arctiidae","Spilosoma glatignyi","Rubiaceae","Coprosma repens","Australia"
"Arctiidae","Spilosoma glatignyi","Boraginaceae","Echium","Australia"
"Arctiidae","Spilosoma glatignyi","Onagraceae","Epilobium","Australia"
"Arctiidae","Spilosoma glatignyi","Myrtaceae","Eucalyptus","Australia"
"Arctiidae","Spilosoma glatignyi","Leguminosae (p)","Genista","Australia"
"Arctiidae","Spilosoma glatignyi","Compositae","Olearia","Australia"
"Arctiidae","Spilosoma glatignyi","Pinaceae","Pinus","Australia"
"Arctiidae","Spilosoma glatignyi","Plantaginaceae","Plantago","Australia"
"Arctiidae","Spilosoma glatignyi","Leguminosae (p)","Pultenaea","Australia"
"Arctiidae","Spilosoma glatignyi","Compositae","Senecio","Australia"
"Arctiidae","Spilosoma glatignyi","Compositae","Taraxacum","Australia"
"Arctiidae","Spilosoma glatignyi","Compositae","Taraxacum officinale","Australia"
"Arctiidae","Spilosoma investigatorum","Gramineae","","East Africa"
"Arctiidae","Spilosoma investigatorum","Leguminosae (p)","Arachis hypogaea","East Africa"
"Arctiidae","Spilosoma investigatorum","Compositae","Aster","East Africa"
"Arctiidae","Spilosoma investigatorum","Compositae","Bidens","Southern Africa"
"Arctiidae","Spilosoma investigatorum","Compositae","Bidens pilosa","East Africa"
"Arctiidae","Spilosoma investigatorum","Bignoniaceae","Bignonia","East Africa"
"Arctiidae","Spilosoma investigatorum","Nyctaginaceae","Boerhavia","East Africa"
"Arctiidae","Spilosoma investigatorum","Caricaceae","Carica papaya","East Africa"
