"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Graphiphora augur","Salicaceae","Salix caprea","Finland"
"Noctuidae","Graphiphora augur","Salicaceae","Salix cinerea","Finland"
"Noctuidae","Graphiphora augur","Salicaceae","Salix phylicifolia","Finland"
"Noctuidae","Graphiphora augur","Oleaceae","Syringa vulgaris","Finland"
"Noctuidae","Graphiphora augur","Urticaceae","Urtica","Nearctic"
"Noctuidae","Grotella margueritaria","Nyctaginaceae","Anulocaulis leiosolenus","USA"
"Noctuidae","Hada calberlai","Ranunculaceae","Clematis vitalba","Italy"
"Noctuidae","Hada nana","Polyphagous","","Germany"
"Noctuidae","Hada nana","Leguminosae (p)","Coronilla minima","Old World"
"Noctuidae","Hada nana","Compositae","Crepis","British Isles"
"Noctuidae","Hada nana","Compositae","Hieracium","British Isles"
"Noctuidae","Hada nana","Leguminosae (p)","Hippocrepis comosa","Old World"
"Noctuidae","Hada nana","Compositae","Taraxacum","British Isles"
"Noctuidae","Hada plebeja","Compositae","Hieracium","Finland"
"Noctuidae","Hada plebeja","Compositae","Taraxacum officinale","Finland"
"Noctuidae","Hada proxima","Polyphagous","","Palaearctic"
"Noctuidae","Hadena albimacula","Caryophyllaceae","","Finland"
"Noctuidae","Hadena albimacula","Caryophyllaceae","Silene","Finland"
"Noctuidae","Hadena albimacula","Caryophyllaceae","Silene nutans","British Isles"
"Noctuidae","Hadena albimacula","Caryophyllaceae","Silene nutans","Finland"
"Noctuidae","Hadena albimacula","Caryophyllaceae","Silene vulgaris","Finland"
"Noctuidae","Hadena bicruris","Caryophyllaceae","","Finland"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Dianthus","British Isles"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Dianthus barbatus","British Isles"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Dianthus caryophyllus","Palaearctic"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Lychnis","British Isles"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Lychnis","Palaearctic"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Saponaria","Germany"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Silene","British Isles"
"Noctuidae","Hadena bicruris","Caryophyllaceae","Silene","Finland"
