"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Phocides palemon","Myrtaceae","","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eucalyptus","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eucalyptus alba","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eucalyptus citriodora","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eucalyptus saligna","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eugenia uniflora","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eugenia uniflora","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Eugenia uniflora","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Myrciaria jaboticaba","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Psidium cattleianum","New World"
"Hesperiidae","Phocides palemon","Myrtaceae","Psidium guajava","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Psidium guajava","Brazil"
"Hesperiidae","Phocides palemon","Myrtaceae","Psidium guajava","New World"
"Hesperiidae","Phocides palemon","Myrtaceae","Psidium guajava","USA"
"Hesperiidae","Phocides palemon","Myrtaceae","Psidium guineense","Brazil"
"Hesperiidae","Phocides phanias","Myrtaceae","Eugenia brasiliensis","Brazil"
"Hesperiidae","Phocides pigmalion","Rhizophoraceae","Rhizophora mangle","New World"
"Hesperiidae","Phocides pigmalion","Rhizophoraceae","Rhizophora mangle","USA"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus","Nearctic"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus","USA"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus albus","New World"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus caudatus","New World"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus hybridus","New World"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus retroflexus","New World"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Amaranthus spinosus","New World"
"Hesperiidae","Pholisora catullus","Compositae","Ambrosia","USA"
"Hesperiidae","Pholisora catullus","Chenopodiaceae","Atriplex rosea","New World"
"Hesperiidae","Pholisora catullus","Amaranthaceae","Celosia cristata","New World"
"Hesperiidae","Pholisora catullus","Chenopodiaceae","Chenopodium","Nearctic"
"Hesperiidae","Pholisora catullus","Chenopodiaceae","Chenopodium","USA"
