"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Autoba brachygonia","Sapindaceae","Litchi chinensis","Thailand"
"Noctuidae","Autoba brachygonia","Anacardiaceae","Mangifera indica","Thailand"
"Noctuidae","Autoba brachygonia","Anacardiaceae","Mangifera indica","West Malaysia"
"Noctuidae","Autoba brachygonia","Anacardiaceae","Mangifera indica","West Malaysia"
"Noctuidae","Autoba brachygonia","Sapindaceae","Nephelium lappaceum","Thailand"
"Noctuidae","Autoba brachygonia","Sapindaceae","Nephelium lappaceum","Thailand"
"Noctuidae","Autoba brachygonia","Gramineae","Panicum","East Africa"
"Noctuidae","Autoba brachygonia","Leguminosae (c)","Senna siamea","Thailand"
"Noctuidae","Autoba brachygonia","Gramineae","Sorghum","Botswana"
"Noctuidae","Autoba brachygonia","Gramineae","Sorghum","East Africa"
"Noctuidae","Autoba brachygonia","Gramineae","Sorghum","East Africa"
"Noctuidae","Autoba brachygonia","Gramineae","Zea mays","Botswana"
"Noctuidae","Autoba brachygonia","Gramineae","Zea mays","East Africa"
"Noctuidae","Autoba coccidiphaga","Insecta","","Australia"
"Noctuidae","Autoba coccidiphaga","Insecta","","Holarctic"
"Noctuidae","Autoba coccidiphaga","Insecta","","India"
"Noctuidae","Autoba coccidiphaga","Insecta","","Sri Lanka"
"Noctuidae","Autoba coccidiphaga","Insecta","Coccus (Z)","India"
"Noctuidae","Autoba coccidiphaga","Insecta","Coccus (Z)","Sri Lanka"
"Noctuidae","Autoba coccidiphaga","Insecta","Kerria (Z) albizziae","India"
"Noctuidae","Autoba coccidiphaga","Insecta","Pulvinaria (Z)","India"
"Noctuidae","Autoba coccidiphaga","Insecta","Saissetia (Z) oleae","Holarctic"
"Noctuidae","Autoba costimacula","Insecta","","Réunion Island"
"Noctuidae","Autoba costimacula","Insecta: Homoptera","Africaspis (Z) chionaspiformis","East Africa"
"Noctuidae","Autoba costimacula","Insecta: Homoptera","Ceroplastes (Z) brevicauda","East Africa"
"Noctuidae","Autoba costimacula","Insecta: Homoptera","Coccus (Z) hesperidum","East Africa"
"Noctuidae","Autoba costimacula","Insecta: Homoptera","Coccus (Z) subhemisphaericum","East Africa"
"Noctuidae","Autoba costimacula","Insecta","Coccus (Z) viridis","Afrotropical"
"Noctuidae","Autoba costimacula","Insecta: Homoptera","Coccus (Z) viridis","East Africa"
"Noctuidae","Autoba costimacula","Insecta","Nipaecoccus (Z) viridis","Afrotropical"
