"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lymantriidae","Teia anartoides","Pinaceae","Pinus","Australia"
"Lymantriidae","Teia anartoides","Pinaceae","Pinus radiata","Australia"
"Lymantriidae","Teia anartoides","Platanaceae","Platanus","Australia"
"Lymantriidae","Teia anartoides","Primulaceae","Primula","Australia"
"Lymantriidae","Teia anartoides","Rosaceae","Prunus","Australia"
"Lymantriidae","Teia anartoides","Rosaceae","Pyrus","Australia"
"Lymantriidae","Teia anartoides","Rosaceae","Rosa","Australia"
"Lymantriidae","Teia anartoides","Salicaceae","Salix","Australia"
"Lymantriidae","Teia anartoides","Leguminosae (p)","Sesbania","Australia"
"Lymantriidae","Teia anartoides","Ulmaceae","Ulmus","Australia"
"Lymantriidae","Teia anartoides","Leguminosae (p)","Vicia","Australia"
"Lymantriidae","Teia athlophora","Leguminosae (m)","Acacia","Australia"
"Lymantriidae","Teia athlophora","Leguminosae (p)","Brachysema","Australia"
"Lymantriidae","Teia athlophora","Leguminosae (p)","Cytisus","Australia"
"Lymantriidae","Teia dubia","Polyphagous","","Palaearctic"
"Lymantriidae","Teia ericae","Ericaceae","Vaccinium","Russia"
"Lymantriidae","Teia trigotephras","Leguminosae (p)","Cytisus","Palaearctic"
"Lymantriidae","Teia trigotephras","Fagaceae","Quercus ilex","Palaearctic"
"Lymantriidae","Teia trigotephras","Fagaceae","Quercus suber","Palaearctic"
"Lymantriidae","Thagona","Anacardiaceae","Anacardium occidentale","Brazil"
"Lymantriidae","Thagona","Malvaceae","Gossypium herbaceum","Brazil"
"Lymantriidae","Thagona parthenica","Anacardiaceae","Anacardium occidentale","Brazil"
"Lymantriidae","Thagona parthenica","Bignoniaceae","Tabebuia aurea","Brazil"
"Lymantriidae","Thagona roseidorsum","Rosaceae","Prunus dulcis","Brazil"
"Lymantriidae","Thagona tibialis","Euphorbiaceae","Euphorbia cespitosa","Brazil"
"Lymantriidae","Thagona tibialis","Euphorbiaceae","Euphorbia ovalifolia","Brazil"
"Lymantriidae","Thagona tibialis","Euphorbiaceae","Euphorbia pulcherrima","Brazil"
"Lymantriidae","Thagona tibialis","Euphorbiaceae","Sebastiania klotzschiana","Brazil"
"Lymantriidae","Topomesoides jonasii","Fagaceae","Fagus crenata","Japan"
"Lymantriidae","Toxoproctis cincta","Nelumbonaceae","Nelumbo","Brunei"
