"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Ophiorrhabda cellifera","Malvaceae","Althaea","Pakistan"
"Tortricidae","Ophiorrhabda cellifera","Leguminosae (c)","Brownea","South-East Asia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia","Micronesia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia","Oriental"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia aquea","Australasia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia aquea","Micronesia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia aquea","Oriental"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia aquea","South-East Asia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia aquea","West Malaysia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia cumini","India"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia cumini","Oriental"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia cumini","South-East Asia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia cumini","South-East Asia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia densiflora","West Malaysia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia jambos","West Malaysia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia malaccensis","Australasia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia malaccensis","Micronesia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia malaccensis","Oriental"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia malaccensis","South-East Asia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Eugenia malaccensis","West Malaysia"
"Tortricidae","Ophiorrhabda cellifera","Apocynaceae","Funtumia elastica","West Malaysia"
"Tortricidae","Ophiorrhabda cellifera","Sapindaceae","Nephelium lappaceum","South-East Asia"
"Tortricidae","Ophiorrhabda cellifera","Labiatae","Pogostemon cablin","West Malaysia"
"Tortricidae","Ophiorrhabda cellifera","Solanaceae","Solanum melongena","India"
"Tortricidae","Ophiorrhabda cellifera","Insecta","Strepsicrates (Z) rhothia","India"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Syzygium cumini","Australasia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Syzygium cumini","India"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Syzygium cumini","Micronesia"
"Tortricidae","Ophiorrhabda cellifera","Myrtaceae","Syzygium jambos","Micronesia"
"Tortricidae","Ophiorrhabda cellifera?","Lythraceae","Punica","India"
