"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Ministrymon leda","Leguminosae (m)","Prosopis glandulosa","Nearctic"
"Lycaenidae","Ministrymon leda","Leguminosae (m)","Prosopis glandulosa","USA"
"Lycaenidae","Ministrymon leda","Leguminosae (m)","Prosopis glandulosa/velutina","USA"
"Lycaenidae","Ministrymon nr. azia","Compositae","Mikania vitifolia","Trinidad & Tobago"
"Lycaenidae","Ministrymon phrutus","Leguminosae","","Neotropical"
"Lycaenidae","Ministrymon una","Leguminosae","","Neotropical"
"Lycaenidae","Ministrymon zilda","Leguminosae","","Neotropical"
"Lycaenidae","Mitoura barryi","Cupressaceae","Juniperus occidentalis","Nearctic"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus","Nearctic"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus","USA"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus pinchotii","USA"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus scopulorum","USA"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus virginiana","Nearctic"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus virginiana","Nearctic"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus virginiana","Nearctic"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus virginiana","USA"
"Lycaenidae","Mitoura grynea","Cupressaceae","Juniperus virginiana","USA"
"Lycaenidae","Mitoura hesseli","Cupressaceae","Chamaecyparis","Nearctic"
"Lycaenidae","Mitoura hesseli","Cupressaceae","Chamaecyparis thyoides","Nearctic"
"Lycaenidae","Mitoura hesseli","Cupressaceae","Chamaecyparis thyoides","USA"
"Lycaenidae","Mitoura hesseli","Cupressaceae","Juniperus virginiana","Nearctic"
"Lycaenidae","Mitoura hesseli","Salicaceae","Salix caroliniana","USA"
"Lycaenidae","Mitoura johnsoni","Viscaceae","Arceuthobium campylopodum","Nearctic"
"Lycaenidae","Mitoura johnsoni","Viscaceae","Arceuthobium campylopodum","USA"
"Lycaenidae","Mitoura johnsoni","Viscaceae","Arceuthobium douglasii","USA"
"Lycaenidae","Mitoura johnsoni","Viscaceae","Arceuthobium tsugense","Nearctic"
"Lycaenidae","Mitoura loki","Cupressaceae","Juniperus californica","Nearctic"
"Lycaenidae","Mitoura loki","Cupressaceae","Juniperus californica","USA"
"Lycaenidae","Mitoura nelsoni","Cupressaceae","Calocedrus decurrens","Nearctic"
"Lycaenidae","Mitoura nelsoni","Cupressaceae","Calocedrus decurrens","USA"
