"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Hemithea aestivaria","Rosaceae","Rosa","Japan"
"Geometridae","Hemithea aestivaria","Rosaceae","Rosa","Nearctic"
"Geometridae","Hemithea aestivaria","Rosaceae","Rosa acicularis","Japan"
"Geometridae","Hemithea aestivaria","Rosaceae","Rosa multiflora","Japan"
"Geometridae","Hemithea aestivaria","Rosaceae","Rubus","Holarctic"
"Geometridae","Hemithea aestivaria","Rosaceae","Rubus","Nearctic"
"Geometridae","Hemithea aestivaria","Rosaceae","Rubus crataegifolius","Japan"
"Geometridae","Hemithea aestivaria","Rosaceae","Rubus palmatus","Japan"
"Geometridae","Hemithea aestivaria","Salicaceae","Salix","Nearctic"
"Geometridae","Hemithea aestivaria","Salicaceae","Salix caprea","Japan"
"Geometridae","Hemithea aestivaria","Rosaceae","Sorbus aucuparia","Finland"
"Geometridae","Hemithea aestivaria","Tiliaceae","Tilia","Nearctic"
"Geometridae","Hemithea aestivaria","Ericaceae","Vaccinium","Nearctic"
"Geometridae","Hemithea aestivaria","Caprifoliaceae","Viburnum","Nearctic"
"Geometridae","Hemithea costipunctata","Leguminosae (m)","Acacia nilotica","India"
"Geometridae","Hemithea costipunctata","Cruciferae","Brassica juncea","West Malaysia"
"Geometridae","Hemithea costipunctata","Cruciferae","Brassica oleracea","West Malaysia"
"Geometridae","Hemithea costipunctata","Rutaceae","Citrus aurantifolia","West Malaysia"
"Geometridae","Hemithea costipunctata","Rutaceae","Glycosmis pentaphylla","India"
"Geometridae","Hemithea costipunctata","Euphorbiaceae","Hevea","Malaysia"
"Geometridae","Hemithea costipunctata","Euphorbiaceae","Hevea","Oriental"
"Geometridae","Hemithea costipunctata","Euphorbiaceae","Hevea brasiliensis","West Malaysia"
"Geometridae","Hemithea costipunctata","Euphorbiaceae","Hevea brasiliensis","West Malaysia"
"Geometridae","Hemithea costipunctata","Verbenaceae","Lantana","India"
"Geometridae","Hemithea costipunctata","Verbenaceae","Lantana camara","India"
"Geometridae","Hemithea costipunctata","Anacardiaceae","Mangifera indica","Oriental"
"Geometridae","Hemithea costipunctata","Anacardiaceae","Mangifera indica","West Malaysia"
"Geometridae","Hemithea costipunctata","Anacardiaceae","Mangifera indica","West Malaysia"
"Geometridae","Hemithea costipunctata","Melastomataceae","Memecylon edule","India"
"Geometridae","Hemithea costipunctata","Verbenaceae","Tectona grandis","India"
