"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Saturniidae","Attacus atlas","Simaroubaceae","Ailanthus altissima","India"
"Saturniidae","Attacus atlas","Simaroubaceae","Ailanthus altissima","Oriental"
"Saturniidae","Attacus atlas","Simaroubaceae","Ailanthus altissima","South-East Asia"
"Saturniidae","Attacus atlas","Leguminosae (m)","Albizia saman","Oriental"
"Saturniidae","Attacus atlas","Leguminosae (m)","Albizia saman","Sri Lanka"
"Saturniidae","Attacus atlas","Leguminosae (m)","Albizia saman","Thailand"
"Saturniidae","Attacus atlas","Euphorbiaceae","Aleurites moluccana","Thailand"
"Saturniidae","Attacus atlas","Euphorbiaceae","Aleurites montana","Oriental"
"Saturniidae","Attacus atlas","Euphorbiaceae","Aleurites montana","Oriental"
"Saturniidae","Attacus atlas","Euphorbiaceae","Aleurites montana","West Malaysia"
"Saturniidae","Attacus atlas","Apocynaceae","Alstonia scholaris","Oriental"
"Saturniidae","Attacus atlas","Anacardiaceae","Anacardium occidentale","Oriental"
"Saturniidae","Attacus atlas","Anacardiaceae","Anacardium occidentale","West Malaysia"
"Saturniidae","Attacus atlas","Annonaceae","Annona muricata","Oriental"
"Saturniidae","Attacus atlas","Annonaceae","Annona muricata","West Malaysia"
"Saturniidae","Attacus atlas","Annonaceae","Annona squamosa","West Malaysia"
"Saturniidae","Attacus atlas","Myrsinaceae","Ardisia sieboldii","Oriental"
"Saturniidae","Attacus atlas","Annonaceae","Artabotrys hexapetalus","Thailand"
"Saturniidae","Attacus atlas","Compositae","Artemisia vulgaris","Oriental"
"Saturniidae","Attacus atlas","Oxalidaceae","Averrhoa carambola","Hong Kong"
"Saturniidae","Attacus atlas","Oxalidaceae","Averrhoa carambola","Oriental"
"Saturniidae","Attacus atlas","Avicenniaceae","Avicennia","Singapore"
"Saturniidae","Attacus atlas","Berberidaceae","Berberis","India"
"Saturniidae","Attacus atlas","Berberidaceae","Berberis","South-East Asia"
"Saturniidae","Attacus atlas","Berberidaceae","Berberis asiatica","Oriental"
"Saturniidae","Attacus atlas","Berberidaceae","Berberis thunbergii","Oriental"
"Saturniidae","Attacus atlas","Berberidaceae","Berberis vulgaris","Oriental"
"Saturniidae","Attacus atlas","Betulaceae","Betula platyphylla","China"
"Saturniidae","Attacus atlas","Euphorbiaceae","Bischofia javanica","Oriental"
"Saturniidae","Attacus atlas","Simaroubaceae","Brucea sumatrana","West Malaysia"
