"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Acraea aurivillii","Urticaceae","Urera","Afrotropical"
"Nymphalidae","Acraea bonasia","Tiliaceae","Clappertonia","Afrotropical"
"Nymphalidae","Acraea bonasia","Tiliaceae","Clappertonia ficifolia","Sierra Leone"
"Nymphalidae","Acraea bonasia","Malvaceae","Hibiscus","Afrotropical"
"Nymphalidae","Acraea bonasia","Malvaceae","Hibiscus","Kenya"
"Nymphalidae","Acraea bonasia","Convolvulaceae","Ipomoea batatas","Nigeria"
"Nymphalidae","Acraea bonasia","Pinaceae","Pinus radiata","Kenya"
"Nymphalidae","Acraea bonasia","Tiliaceae","Triumfetta","Afrotropical"
"Nymphalidae","Acraea bonasia","Tiliaceae","Triumfetta macrophylla","East Africa"
"Nymphalidae","Acraea bonasia","Tiliaceae","Triumfetta ruwenzoriensis","East Africa"
"Nymphalidae","Acraea braesia","Compositae","Vernonia","Afrotropical"
"Nymphalidae","Acraea braesia","Compositae","Vernonia","East Africa"
"Nymphalidae","Acraea brainei","Turneraceae","Turnera","Afrotropical"
"Nymphalidae","Acraea cabira","Tiliaceae","Clappertonia","Afrotropical"
"Nymphalidae","Acraea cabira","Sterculiaceae","Hermannia","Afrotropical"
"Nymphalidae","Acraea cabira","Sterculiaceae","Hermannia","Southern Africa"
"Nymphalidae","Acraea cabira","Malvaceae","Hibiscus","Afrotropical"
"Nymphalidae","Acraea cabira","Malvaceae","Hibiscus","Kenya"
"Nymphalidae","Acraea cabira","Tiliaceae","Triumfetta","Afrotropical"
"Nymphalidae","Acraea cabira","Tiliaceae","Triumfetta","East Africa"
"Nymphalidae","Acraea cabira","Tiliaceae","Triumfetta tomentosa","Southern Africa"
"Nymphalidae","Acraea caecilia","Passifloraceae","Adenia","Afrotropical"
"Nymphalidae","Acraea caecilia","Passifloraceae","Adenia cissampeloides","East Africa"
"Nymphalidae","Acraea caldarena","Passifloraceae","Adenia","Afrotropical"
"Nymphalidae","Acraea caldarena","Passifloraceae","Adenia","East Africa"
"Nymphalidae","Acraea caldarena","Passifloraceae","Adenia cissampeloides","East Africa"
"Nymphalidae","Acraea caldarena","Malvaceae","Gossypium","Malawi"
"Nymphalidae","Acraea caldarena","Turneraceae","Tricliceras","Afrotropical"
"Nymphalidae","Acraea caldarena","Turneraceae","Tricliceras","East Africa"
"Nymphalidae","Acraea caldarena","Turneraceae","Tricliceras longepeduculatum","Southern Africa"
