"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gelechiidae","Dichomeris allantopa","Leguminosae (p)","Dalbergia sissoides","India"
"Gelechiidae","Dichomeris allantopa","Leguminosae (p)","Dalbergia sissoides","Oriental"
"Gelechiidae","Dichomeris antisticha","Combretaceae","Terminalia tomentosa","Neotropical"
"Gelechiidae","Dichomeris antisticta","Combretaceae","Terminalia tomentosa","India"
"Gelechiidae","Dichomeris antisticta","Combretaceae","Terminalia tomentosa","India"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus acutissima","Japan"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus acutissima","Palaearctic"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus cerris","Japan"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus dentata","Palaearctic"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus serrata","Japan"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus serrata","Palaearctic"
"Gelechiidae","Dichomeris atomogypsa","Fagaceae","Quercus variabilis","Japan"
"Gelechiidae","Dichomeris autometra","Boraginaceae","Lithospermum","China"
"Gelechiidae","Dichomeris barbella","Rosaceae","Prunus domestica","Palaearctic"
"Gelechiidae","Dichomeris barbella","Rosaceae","Prunus spinosa","Palaearctic"
"Gelechiidae","Dichomeris barymochla","Sterculiaceae","Helicteres isora","India"
"Gelechiidae","Dichomeris barymochla","Sterculiaceae","Helicteres isora","India"
"Gelechiidae","Dichomeris barymochla","Sterculiaceae","Helicteres isora","Oriental"
"Gelechiidae","Dichomeris baxa","Compositae","Heterotheca sessiliflora","USA"
"Gelechiidae","Dichomeris baxa","Compositae","Lessingia filaginifolia","Nearctic"
"Gelechiidae","Dichomeris baxa","Compositae","Lessingia filaginifolia","Nearctic"
"Gelechiidae","Dichomeris bilobella","Compositae","Aster","Nearctic"
"Gelechiidae","Dichomeris bilobella","Compositae","Solidago","Nearctic"
"Gelechiidae","Dichomeris bilobella","Compositae","Solidago","USA"
"Gelechiidae","Dichomeris bilobella","Compositae","Solidago flexicaulis","Nearctic"
"Gelechiidae","Dichomeris bimaculata","Taxodiaceae","Cunninghamia lanceolata","China"
"Gelechiidae","Dichomeris bipunctella","Myricaceae","Comptonia peregrina","Nearctic"
"Gelechiidae","Dichomeris bipunctella","Myricaceae","Myrica pensylvanica","Nearctic"
"Gelechiidae","Dichomeris bisignella","Euphorbiaceae","Mallotus philippensis","India"
"Gelechiidae","Dichomeris bolize","Cruciferae","Brassica","Nearctic"
