"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Autographa precationis","Compositae","Lactuca","Nearctic"
"Noctuidae","Autographa precationis","Leguminosae (p)","Medicago sativa","Nearctic"
"Noctuidae","Autographa precationis","Labiatae","Mentha","Nearctic"
"Noctuidae","Autographa precationis","Umbelliferae","Pastinaca sativa","Nearctic"
"Noctuidae","Autographa precationis","Leguminosae (p)","Phaseolus","Nearctic"
"Noctuidae","Autographa precationis","Plantaginaceae","Plantago","Nearctic"
"Noctuidae","Autographa precationis","Plantaginaceae","Plantago major","USA"
"Noctuidae","Autographa precationis","Compositae","Taraxacum officinale","Nearctic"
"Noctuidae","Autographa precationis","Compositae","Taraxacum officinale","USA"
"Noctuidae","Autographa precationis","Verbenaceae","Verbena","Nearctic"
"Noctuidae","Autographa pulchrina","Polyphagous","","British Isles"
"Noctuidae","Autographa pulchrina","Betulaceae","Betula","Finland"
"Noctuidae","Autographa pulchrina","Caprifoliaceae","Lonicera","British Isles"
"Noctuidae","Autographa pulchrina","Caprifoliaceae","Lonicera","British Isles"
"Noctuidae","Autographa pulchrina","Cyperaceae","Scirpus silvaticus","Finland"
"Noctuidae","Autographa pulchrina","Compositae","Solidago virga-aurea","Finland"
"Noctuidae","Autographa pulchrina","Rosaceae","Sorbus aucuparia","Finland"
"Noctuidae","Autographa pulchrina","Ranunculaceae","Trollius europaeus","Finland"
"Noctuidae","Autographa pulchrina","Urticaceae","Urtica","British Isles"
"Noctuidae","Autographa pulchrina","Urticaceae","Urtica","British Isles"
"Noctuidae","Autographa pulchrina","Ericaceae","Vaccinium myrtillus","Finland"
"Noctuidae","Autographa pulchrina","Ericaceae","Vaccinium uliginosum","Finland"
"Noctuidae","Autographa rubida","Plantaginaceae","Plantago major","Nearctic"
"Noctuidae","Autographa rubida","Compositae","Taraxacum officinale","Nearctic"
"Noctuidae","Autographa v-aureum","Polyphagous","","Palaearctic"
"Noctuidae","Autophila anaphanes","Leguminosae (p)","Genista","Lebanon"
"Noctuidae","Autophila anaphanes","Leguminosae (p)","Ulex","Lebanon"
"Noctuidae","Autoplusia egena","Polyphagous","","Brazil"
"Noctuidae","Autoplusia egena","Leguminosae","","New World"
"Noctuidae","Autoplusia egena","Urticaceae","Boehmeria nivea","New World"
