"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Comibaena cassidara","Anacardiaceae","Anacardium","Oriental"
"Geometridae","Comibaena cassidara","Anacardiaceae","Anacardium occidentale","India"
"Geometridae","Comibaena cassidara","Convolvulaceae","Cuscuta","Oriental"
"Geometridae","Comibaena cassidara","Leguminosae (p)","Flemingia","Oriental"
"Geometridae","Comibaena cassidara","Leguminosae (p)","Flemingia macrophylla","India"
"Geometridae","Comibaena cassidara","Rutaceae","Glycosmis","Oriental"
"Geometridae","Comibaena cassidara","Rutaceae","Glycosmis pentaphylla","India"
"Geometridae","Comibaena cassidara","Rutaceae","Glycosmis pentaphylla","India"
"Geometridae","Comibaena cassidara","Rubiaceae","Ixora","India"
"Geometridae","Comibaena cassidara","Lythraceae","Lagerstroemia indica","India"
"Geometridae","Comibaena cassidara","Anacardiaceae","Mangifera","Oriental"
"Geometridae","Comibaena cassidara","Anacardiaceae","Mangifera indica","Pakistan"
"Geometridae","Comibaena cassidara","Rhamnaceae","Ziziphus","Oriental"
"Geometridae","Comibaena cassidara","Rhamnaceae","Ziziphus jujuba","India"
"Geometridae","Comibaena cassidara","Rhamnaceae","Ziziphus mauritiana","India"
"Geometridae","Comibaena cheramota","Myrtaceae","Decaspermum fruticosum","Fiji"
"Geometridae","Comibaena cheramota","Compositae","Tagetes","Fiji"
"Geometridae","Comibaena delicatior","Fagaceae","Castanea crenata","Japan"
"Geometridae","Comibaena delicatior","Fagaceae","Castanea crenata","Japan"
"Geometridae","Comibaena delicatior","Fagaceae","Quercus serrata","Japan"
"Geometridae","Comibaena diluta","Compositae","Farfugium japonicum","Japan"
"Geometridae","Comibaena diluta","Fagaceae","Quercus glauca","Japan"
"Geometridae","Comibaena diluta","Fagaceae","Quercus glauca","Japan"
"Geometridae","Comibaena esmeralda","Pinaceae","Pinus patula","West Africa"
"Geometridae","Comibaena integranota","Leguminosae (p)","Cajanus cajan","Sri Lanka"
"Geometridae","Comibaena integranota","Leguminosae (p)","Cajanus cajan","Sri Lanka"
"Geometridae","Comibaena integranota","Melastomataceae","Memecylon","India"
"Geometridae","Comibaena leucospilata","Myrtaceae","Acca","Southern Africa"
"Geometridae","Comibaena leucospilata","Sterculiaceae","Hermannia","East Africa"
"Geometridae","Comibaena leucospilata","Sterculiaceae","Hermannia","East Africa"
