"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gracillariidae","Caloptilia hapalocharis","Anacardiaceae","Spondias pinnata","Indonesia"
"Gracillariidae","Caloptilia hauderi","Aceraceae","Acer campestre","British Isles"
"Gracillariidae","Caloptilia heliciae","Proteaceae","Helicia cochinchinensis","Japan"
"Gracillariidae","Caloptilia hemidactylella","Aceraceae","Acer pseudoplatanus","British Isles"
"Gracillariidae","Caloptilia hemidactylella","Aceraceae","Acer pseudoplatanus","British Isles"
"Gracillariidae","Caloptilia hemidactylella","Aceraceae","Acer pseudoplatanus","Palaearctic"
"Gracillariidae","Caloptilia heringi","Aceraceae","Acer mono","Japan"
"Gracillariidae","Caloptilia hidakensis","Aceraceae","Acer mono","Japan"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum cistifolium","Nearctic"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum cistifolium","Nearctic"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum cistifolium","USA"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum punctatum","Nearctic"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum punctatum","Nearctic"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum punctatum","USA"
"Gracillariidae","Caloptilia hypericella","Guttiferae","Hypericum sphaerocarpum","USA"
"Gracillariidae","Caloptilia illicii","Illiciaceae","Illicium tashiroi","Japan"
"Gracillariidae","Caloptilia invariabilis","Betulaceae","Alnus rubra","Canada"
"Gracillariidae","Caloptilia invariabilis","Betulaceae","Betula papyrifera","Canada"
"Gracillariidae","Caloptilia invariabilis","Rosaceae","Prunus angustifolia","Nearctic"
"Gracillariidae","Caloptilia invariabilis","Rosaceae","Prunus pensylvanica","Canada"
"Gracillariidae","Caloptilia invariabilis","Rosaceae","Prunus pensylvanica","Nearctic"
"Gracillariidae","Caloptilia invariabilis","Rosaceae","Prunus pensylvanica","Nearctic"
"Gracillariidae","Caloptilia invariabilis","Rosaceae","Prunus serotina","Canada"
"Gracillariidae","Caloptilia invariabilis","Rosaceae","Prunus virginiana","Canada"
"Gracillariidae","Caloptilia invariabilis","Fagaceae","Quercus garryana","Canada"
"Gracillariidae","Caloptilia iorphna","Leguminosae (p)","Mucuna","South-East Asia"
"Gracillariidae","Caloptilia iridophanes","Anacardiaceae","Buchanania lanzan","India"
"Gracillariidae","Caloptilia iselaea","Anacardiaceae","Spondias cytherea","Malaysia"
"Gracillariidae","Caloptilia iselaea","Anacardiaceae","Spondias cytherea","South-East Asia"
"Gracillariidae","Caloptilia iselaea","Anacardiaceae","Spondias pinnata","India"
