"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Epinotia solandriana","Ericaceae","Arbutus menziesii","Canada"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula","British Isles"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula","Europe"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula","Holarctic"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula","Nearctic"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula","Palaearctic"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula alleghaniensis","Canada"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula papyrifera","Canada"
"Tortricidae","Epinotia solandriana","Betulaceae","Betula papyrifera","Canada"
"Tortricidae","Epinotia solandriana","Corylaceae","Corylus","British Isles"
"Tortricidae","Epinotia solandriana","Corylaceae","Corylus","Canada"
"Tortricidae","Epinotia solandriana","Corylaceae","Corylus","Palaearctic"
"Tortricidae","Epinotia solandriana","Rosaceae","Malus","Canada"
"Tortricidae","Epinotia solandriana","Rosaceae","Malus fusca","Nearctic"
"Tortricidae","Epinotia solandriana","Rosaceae","Malus fusca","USA"
"Tortricidae","Epinotia solandriana","Rosaceae","Malus sylvestris","Nearctic"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus","Holarctic"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus","Nearctic"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus balsamifera","Canada"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus balsamifera","Canada"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus grandidentata","Canada"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus tremuloides","Canada"
"Tortricidae","Epinotia solandriana","Salicaceae","Populus tremuloides","Canada"
"Tortricidae","Epinotia solandriana","Rosaceae","Prunus virginiana","Canada"
"Tortricidae","Epinotia solandriana","Rosaceae","Rosa","British Isles"
"Tortricidae","Epinotia solandriana","Salicaceae","Salix","Canada"
"Tortricidae","Epinotia solandriana","Salicaceae","Salix","Europe"
"Tortricidae","Epinotia solandriana","Salicaceae","Salix","Nearctic"
"Tortricidae","Epinotia solandriana","Salicaceae","Salix","Palaearctic"
"Tortricidae","Epinotia solandriana","Salicaceae","Salix caprea","British Isles"
