"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Glyceria maxima","USA"
"Noctuidae","Pseudaletia unipuncta","Compositae","Helianthus annuus","USA"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Hordeum vulgare","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Convolvulaceae","Ipomoea batatas","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Compositae","Lactuca sativa","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Leymus condensatus","USA"
"Noctuidae","Pseudaletia unipuncta","Linaceae","Linum sulcatum","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Linaceae","Linum usitatissimum","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Rosaceae","Malus pumila","Israel"
"Noctuidae","Pseudaletia unipuncta","Rosaceae","Malus pumila","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Leguminosae (p)","Medicago sativa","Cosmopolitan"
"Noctuidae","Pseudaletia unipuncta","Leguminosae (p)","Medicago sativa","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Milium effusum","USA"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Oryza sativa","Australasia"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Oryza sativa","Burma"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Oryza sativa","Fiji"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Oryza sativa","India"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Oryza sativa","India"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Oryza sativa","Thailand"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Panicum miliaceum","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Papaveraceae","Papaver","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Paspalum dilatatum","Sri Lanka"
"Noctuidae","Pseudaletia unipuncta","Umbelliferae","Pastinaca sativa","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Pennisetum americanum","India"
"Noctuidae","Pseudaletia unipuncta","Umbelliferae","Petroselinum crispum","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Leguminosae (p)","Phaseolus vulgaris","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Phleum pratense","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Pinaceae","Pinus","Australia"
"Noctuidae","Pseudaletia unipuncta","Leguminosae (p)","Pisum sativum","Nearctic"
"Noctuidae","Pseudaletia unipuncta","Gramineae","Poa","Nearctic"
