"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Saturniidae","Hylesia lineata","Rutaceae","Zanthoxylum setulosum","Neotropical"
"Saturniidae","Hylesia lineata","Flacourtiaceae","Zuelania guidonia","Neotropical"
"Saturniidae","Hylesia livex","Malvaceae","Gossypium herbaceum","Brazil"
"Saturniidae","Hylesia nanus","Leguminosae (m)","Acacia decurrens","Brazil"
"Saturniidae","Hylesia nanus","Anacardiaceae","Anacardium occidentale","Brazil"
"Saturniidae","Hylesia nanus","Rubiaceae","Calycophyllum spruceanum","Brazil"
"Saturniidae","Hylesia nanus","Lythraceae","Lafoensia glyptocarpa","Brazil"
"Saturniidae","Hylesia nanus","Myrtaceae","Psidium guajava","Brazil"
"Saturniidae","Hylesia nanus","Anacardiaceae","Schinus terebinthifolius","Brazil"
"Saturniidae","Hylesia nanus","Combretaceae","Terminalia catappa","Brazil"
"Saturniidae","Hylesia nigricans","Polyphagous","","Neotropical"
"Saturniidae","Hylesia nigricans","Polyphagous","","Neotropical"
"Saturniidae","Hylesia nigricans","Aceraceae","Acer","Neotropical"
"Saturniidae","Hylesia nigricans","Myrtaceae","Eugenia variabilis","Brazil"
"Saturniidae","Hylesia nigricans","Juglandaceae","Juglans","Neotropical"
"Saturniidae","Hylesia nigricans","Rosaceae","Malus sylvestris","Neotropical"
"Saturniidae","Hylesia nigricans","Salicaceae","Populus","Neotropical"
"Saturniidae","Hylesia nigricans","Rosaceae","Prunus domestica","Brazil"
"Saturniidae","Hylesia nigricans","Fagaceae","Quercus","Neotropical"
"Saturniidae","Hylesia nigricans","Salicaceae","Salix","Neotropical"
"Saturniidae","Hylesia paulex","Rosaceae","Prunus domestica","Brazil"
"Saturniidae","Hylesia polyploca","Apocynaceae","Aspidosperma macrocarpa","Brazil"
"Saturniidae","Hylesia remex","Zygophyllaceae","Porlieria microphylla","Neotropical"
"Saturniidae","Hylesia schuessleri","Malpighiaceae","","Brazil"
"Saturniidae","Hylesia schuessleri","Annonaceae","Annona","Brazil"
"Saturniidae","Hylesia schuessleri","Apocynaceae","Aspidosperma tomentosum","Brazil"
"Saturniidae","Hylesia schuessleri","Leguminosae (c)","Bauhinia","Brazil"
"Saturniidae","Hylesia schuessleri","Caryocaraceae","Caryocar brasiliense","Brazil"
"Saturniidae","Hylesia schuessleri","Flacourtiaceae","Casearia sylvestris","Brazil"
"Saturniidae","Hylesia schuessleri","Ebenaceae","Diospyros burchellii","Brazil"
