"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Sphingidae","Clanis phalaris","Leguminosae (p)","Millettia atropurpurea","India"
"Sphingidae","Clanis phalaris","Leguminosae (p)","Mucuna pruriens","India"
"Sphingidae","Clanis phalaris","Leguminosae (p)","Pongamia pinnata","India"
"Sphingidae","Clanis phalaris","Leguminosae (p)","Pterocarpus marsupium","India"
"Sphingidae","Clanis phalaris","Leguminosae (m)","Xylia xylocarpa","India"
"Sphingidae","Clanis titan","Leguminosae (p)","Dalbergia cochinchinensis","Thailand"
"Sphingidae","Clanis titan","Leguminosae (m)","Xylia xylocarpa","Thailand"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona","Brazil"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona","Brazil"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona","Puerto Rico"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona glabra","Nearctic"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona glabra","USA"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona muricata","Brazil"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona muricata","Puerto Rico"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona squamosa","Brazil"
"Sphingidae","Cocytius antaeus","Annonaceae","Annona squamosa","Cuba"
"Sphingidae","Cocytius antaeus","Euphorbiaceae","Jatropha","Nearctic"
"Sphingidae","Cocytius cluentius","Annonaceae","Annona squamosa","Brazil"
"Sphingidae","Cocytius duponchel","Annonaceae","","Brazil"
"Sphingidae","Cocytius duponchel","Annonaceae","Annona glabra","Cuba"
"Sphingidae","Cocytius duponchel","Annonaceae","Annona squamosa","Cuba"
"Sphingidae","Cocytius duponchel","Euphorbiaceae","Manihot esculenta","Brazil"
"Sphingidae","Coelonia fulvinotata","Acanthaceae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Scrophulariaceae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Solanaceae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Compositae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Labiatae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Bignoniaceae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Oleaceae","","Afrotropical"
"Sphingidae","Coelonia fulvinotata","Vitaceae","","Afrotropical"
