"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Statherotis leucaspis","Sapindaceae","Litchi chinensis","Thailand"
"Tortricidae","Statherotis leucaspis","Malvaceae","Malva sylvestris","India"
"Tortricidae","Statherotis leucaspis","Sapindaceae","Nephelium lappaceum","Thailand"
"Tortricidae","Statherotis leucaspis","Sapindaceae","Nephelium lappaceum","West Malaysia"
"Tortricidae","Statherotis leucaspis","Sapindaceae","Schleichera oleosa?","South-East Asia"
"Tortricidae","Statherotis leucaspis?","Sapindaceae","Litchi chinensis","Andaman & Nicobar Is"
"Tortricidae","Statherotis leucaspis?","Sapindaceae","Litchi chinensis","Andaman Islands"
"Tortricidae","Statherotmantis pictana","Actinidiaceae","Actinidia","Kurile Islands"
"Tortricidae","Stenodes alternana","Compositae","Centaurea scabiosa","Palaearctic"
"Tortricidae","Stenodes clavana","Compositae","Artemisia caerulescens","Palaearctic"
"Tortricidae","Stenodes cultana","Compositae","Artemisia campestris","Palaearctic"
"Tortricidae","Stenodes elongana","Compositae","Achillea millefolium","Palaearctic"
"Tortricidae","Stenodes elongana","Compositae","Artemisia campestris","Palaearctic"
"Tortricidae","Stenodes elongana","Compositae","Helichrysum","Palaearctic"
"Tortricidae","Stenodes hilarana","Compositae","Artemisia campestris","Palaearctic"
"Tortricidae","Stenodes obliquana","Compositae","Artemisia maritima","Palaearctic"
"Tortricidae","Stenodes perfusana","Compositae","Centaurea stoebe","Palaearctic"
"Tortricidae","Stenodes perfusana","Compositae","Centaurea triumfettii","Palaearctic"
"Tortricidae","Stenodes peucedanana","Umbelliferae","Peucedanum gallicum","Palaearctic"
"Tortricidae","Stenodes peucedanana","Compositae","Santolina chamaecyparissus","Palaearctic"
"Tortricidae","Stenodes peucedanana","Compositae","Santolina rosmarinifolia","Palaearctic"
"Tortricidae","Stenodes psalmophanes","Compositae","Artemisia loureiri","Palaearctic"
"Tortricidae","Stenodes straminea","Compositae","Artemisia","Palaearctic"
"Tortricidae","Stenodes straminea","Compositae","Centaurea","Palaearctic"
"Tortricidae","Stenodes straminea","Compositae","Centaurea nigra","Europe"
"Tortricidae","Stenodes straminea","Dipsacaceae","Scabiosa","Palaearctic"
"Tortricidae","Stenodes woliniana","Compositae","Artemisia absinthium","Palaearctic"
"Tortricidae","Stictea mygindiana","Ericaceae","Arctostaphylos","British Isles"
"Tortricidae","Stictea mygindiana","Ericaceae","Arctostaphylos","Palaearctic"
"Tortricidae","Stictea mygindiana","Myricaceae","Myrica","British Isles"
