"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nymphalidae","Euploea mulciber","Convolvulaceae","Argyreia penangiana","Oriental"
"Nymphalidae","Euploea mulciber","Convolvulaceae","Argyreia penangiana","West Malaysia"
"Nymphalidae","Euploea mulciber","Aristolochiaceae","Aristolochia","Hong Kong"
"Nymphalidae","Euploea mulciber","Aristolochiaceae","Aristolochia","Oriental"
"Nymphalidae","Euploea mulciber","Aristolochiaceae","Aristolochia","West Malaysia"
"Nymphalidae","Euploea mulciber","Aristolochiaceae","Aristolochia","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus","Oriental"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus benjamina","Indonesia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus benjamina","Oriental"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus benjamina","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus erecta","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus formosana","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus formosana","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus microcarpa","Oriental"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus microcarpa","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus microcarpa","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus nervosum","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus nervosum","West Malaysia"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus pumila","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus racemosa","Thailand"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus sarmentosa","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus virgata","Taiwan"
"Nymphalidae","Euploea mulciber","Moraceae","Ficus virgata","West Malaysia"
"Nymphalidae","Euploea mulciber","Apocynaceae","Ichnocarpus","Oriental"
"Nymphalidae","Euploea mulciber","Apocynaceae","Ichnocarpus frutescens","West Malaysia"
"Nymphalidae","Euploea mulciber","Asclepiadaceae","Marsdenia tinctoria","West Malaysia"
"Nymphalidae","Euploea mulciber","Apocynaceae","Nerium","Oriental"
"Nymphalidae","Euploea mulciber","Apocynaceae","Nerium","West Malaysia"
