"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pieridae","Phoebis agarithe","Leguminosae (m)","Pithecellobium ebano","USA"
"Pieridae","Phoebis agarithe","Leguminosae (m)","Pithecellobium keyense","USA"
"Pieridae","Phoebis argante","Leguminosae","","Brazil"
"Pieridae","Phoebis argante","Capparaceae","","Brazil"
"Pieridae","Phoebis argante","Leguminosae (c)","Caesalpinia","Neotropical"
"Pieridae","Phoebis argante","Leguminosae (c)","Cassia fruticosa","Neotropical"
"Pieridae","Phoebis argante","Leguminosae (m)","Inga","Brazil"
"Pieridae","Phoebis argante","Leguminosae (m)","Inga laurina","Neotropical"
"Pieridae","Phoebis argante","Leguminosae (m)","Inga striata","Brazil"
"Pieridae","Phoebis argante","Leguminosae (m)","Inga uraguensis","Brazil"
"Pieridae","Phoebis argante","Leguminosae (m)","Inga vera","Neotropical"
"Pieridae","Phoebis argante","Leguminosae (m)","Inga vera","Puerto Rico"
"Pieridae","Phoebis argante","Leguminosae (m)","Pentaclethra macroloba","Neotropical"
"Pieridae","Phoebis argante","Leguminosae (m)","Pithecellobium","Neotropical"
"Pieridae","Phoebis neocypris","Leguminosae","","Brazil"
"Pieridae","Phoebis neocypris","Leguminosae (m)","Calliandra parvifolia","Brazil"
"Pieridae","Phoebis neocypris","Leguminosae (m)","Calliandra tweediei","Brazil"
"Pieridae","Phoebis neocypris","Leguminosae (c)","Cassia ferruginea","Brazil"
"Pieridae","Phoebis orbis","Leguminosae (c)","Caesalpinia pulcherrima","West Indies"
"Pieridae","Phoebis philea","Leguminosae (c)","Caesalpinia pulcherrima","Puerto Rico"
"Pieridae","Phoebis philea","Leguminosae (c)","Caesalpinia pulcherrima","Puerto Rico"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia","Brazil"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia fistula","Brazil"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia fistula","Cuba"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia fistula","New World"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia fistula","Puerto Rico"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia grandis","Puerto Rico"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia grandis","Puerto Rico"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia javanica","Brazil"
"Pieridae","Phoebis philea","Leguminosae (c)","Cassia occidentalis","Puerto Rico"
