"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Polites sabuleti","Gramineae","Agrostis scabra","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Cynodon dactylon","Nearctic"
"Hesperiidae","Polites sabuleti","Gramineae","Cynodon dactylon","Nearctic"
"Hesperiidae","Polites sabuleti","Gramineae","Cynodon dactylon","New World"
"Hesperiidae","Polites sabuleti","Gramineae","Cynodon dactylon","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Distichlis spicata","New World"
"Hesperiidae","Polites sabuleti","Gramineae","Distichlis spicata","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Distichlis spicata","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Distichlis spicata","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Distichlis spicata","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Eragrostis trichodes","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Festuca brachyphylla","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Festuca idahoensis","USA"
"Hesperiidae","Polites sabuleti","Gramineae","Poa pratensis","New World"
"Hesperiidae","Polites sonora","Gramineae","Festuca idahoensis","USA"
"Hesperiidae","Polites themistocles","Gramineae","Digitaria filiformis","Nearctic"
"Hesperiidae","Polites themistocles","Gramineae","Panicum","Nearctic"
"Hesperiidae","Polites themistocles","Gramineae","Panicum","USA"
"Hesperiidae","Polites themistocles","Gramineae","Panicum aciculare","USA"
"Hesperiidae","Polites themistocles","Gramineae","Panicum clandestinum","Nearctic"
"Hesperiidae","Polites themistocles","Gramineae","Poa pratensis","Nearctic"
"Hesperiidae","Polites vibex","Gramineae","Cynodon dactylon","New World"
"Hesperiidae","Polites vibex","Gramineae","Cynodon dactylon","USA"
"Hesperiidae","Polites vibex","Gramineae","Paspalum setaceum","New World"
"Hesperiidae","Polites vibex","Gramineae","Paspalum setaceum","USA"
"Hesperiidae","Polites vibex","Solanaceae","Solanum variabilis","Brazil"
"Hesperiidae","Polites vibex","Gramineae","Stenotaphrum secundatum","USA"
"Hesperiidae","Polyctor polyctor","Convolvulaceae","Ipomoea","Brazil"
"Hesperiidae","Polygonus leo","Leguminosae (p)","Derris elliptica","Puerto Rico"
"Hesperiidae","Polygonus leo","Leguminosae (p)","Derris elliptica","West Indies"
