"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Saturniidae","Gonimbrasia tyrrhea","Salicaceae","Salix","South Africa"
"Saturniidae","Gonimbrasia tyrrhea","Salicaceae","Salix babylonica","East Africa"
"Saturniidae","Gonimbrasia tyrrhea","Anacardiaceae","Schinus molle","East Africa"
"Saturniidae","Gonimbrasia zambesina","Lecythidaceae","Barringtonia","East Africa"
"Saturniidae","Gonimbrasia zambesina","Sapindaceae","Deinbollia","East Africa"
"Saturniidae","Gonimbrasia zambesina","Leguminosae (c)","Delonix","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Leguminosae (c)","Delonix regia","East Africa"
"Saturniidae","Gonimbrasia zambesina","Ebenaceae","Diospyros","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Ebenaceae","Diospyros mespiliformis","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Fagaceae","Fagus","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Anacardiaceae","Mangifera","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Anacardiaceae","Mangifera indica","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Anacardiaceae","Mangifera indica","East Africa"
"Saturniidae","Gonimbrasia zambesina","Apocynaceae","Nerium","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Apocynaceae","Nerium oleander","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Apocynaceae","Nerium oleander","East Africa"
"Saturniidae","Gonimbrasia zambesina","Apocynaceae","Nerium oleander","Southern Africa"
"Saturniidae","Gonimbrasia zambesina","Anacardiaceae","Ozoroa mucronata","East Africa"
"Saturniidae","Gonimbrasia zambesina","Verbenaceae","Petrea volubilis","East Africa"
"Saturniidae","Gonimbrasia zambesina","Rosaceae","Prunus","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Anacardiaceae","Rhus","Afrotropical"
"Saturniidae","Gonimbrasia zambesina","Anacardiaceae","Schinus molle","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (m)","Acacia","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (m)","Acacia sieberiana","Afrotropical"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Berlinia","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Berlinia globiflora","Afrotropical"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Brachystegia","East Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Brachystegia spiciformis","Afrotropical"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Brachystegia spiciformis","Southern Africa"
"Saturniidae","Goodia kuntzei","Leguminosae (c)","Brachystegia venosa","Afrotropical"
