"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Maliattha synochitis","Polygonaceae","Polygonum","Nearctic"
"Noctuidae","Maliattha synochitis","Polygonaceae","Polygonum","USA"
"Noctuidae","Mamestra brassicae","Polyphagous","","British Isles"
"Noctuidae","Mamestra brassicae","Polyphagous","","Palaearctic"
"Noctuidae","Mamestra brassicae","Polyphagous","","Palaearctic"
"Noctuidae","Mamestra brassicae","Cruciferae","","Palaearctic"
"Noctuidae","Mamestra brassicae","Leguminosae","","Palaearctic"
"Noctuidae","Mamestra brassicae","Alliaceae","Allium cepa","Palaearctic"
"Noctuidae","Mamestra brassicae","Ranunculaceae","Aquilegia vulgaris","Finland"
"Noctuidae","Mamestra brassicae","Chenopodiaceae","Beta vulgaris","Palaearctic"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica","British Isles"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica","India"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica","Palaearctic"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica napus","Finland"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica oleracea","Finland"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica oleracea","Palaearctic"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica oleracea","Palaearctic"
"Noctuidae","Mamestra brassicae","Cruciferae","Brassica rapa","Finland"
"Noctuidae","Mamestra brassicae","Cucurbitaceae","Bryonia alba","Finland"
"Noctuidae","Mamestra brassicae","Compositae","Calendula officinalis","Finland"
"Noctuidae","Mamestra brassicae","Compositae","Chrysanthemum","Palaearctic"
"Noctuidae","Mamestra brassicae","Cucurbitaceae","Cucurbita pepo","Finland"
"Noctuidae","Mamestra brassicae","Caryophyllaceae","Dianthus caryophyllus","Palaearctic"
"Noctuidae","Mamestra brassicae","Compositae","Helianthus annuus","Europe"
"Noctuidae","Mamestra brassicae","Solanaceae","Hyoscyamus niger","Finland"
"Noctuidae","Mamestra brassicae","Labiatae","Hyssopus officinalis","Finland"
"Noctuidae","Mamestra brassicae","Compositae","Lactuca sativa","Finland"
"Noctuidae","Mamestra brassicae","Compositae","Lactuca sativa","Palaearctic"
"Noctuidae","Mamestra brassicae","Linaceae","Linum usitatissimum","Palaearctic"
"Noctuidae","Mamestra brassicae","Caryophyllaceae","Lychnis chalcedonica","Finland"
