"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Nolidae","Baileya ophthalmica","Betulaceae","Alnus incana","USA"
"Nolidae","Baileya ophthalmica","Betulaceae","Betula papyrifera","USA"
"Nolidae","Baileya ophthalmica","Corylaceae","Carpinus caroliniana","Canada"
"Nolidae","Baileya ophthalmica","Corylaceae","Carpinus caroliniana","Nearctic"
"Nolidae","Baileya ophthalmica","Corylaceae","Corylus cornuta","USA"
"Nolidae","Baileya ophthalmica","Juglandaceae","Juglans cinerea","Canada"
"Nolidae","Baileya ophthalmica","Juglandaceae","Juglans cinerea","Nearctic"
"Nolidae","Baileya ophthalmica","Corylaceae","Ostrya","Nearctic"
"Nolidae","Baileya ophthalmica","Corylaceae","Ostrya virginiana","Canada"
"Nolidae","Baileya ophthalmica","Corylaceae","Ostrya virginiana","Nearctic"
"Nolidae","Barasa acronyctoides","Myrtaceae","Eugenia aquea","West Malaysia"
"Nolidae","Barasa acronyctoides","Myrtaceae","Eugenia cumini","India"
"Nolidae","Barasa acronyctoides","Myrtaceae","Syzygium aromaticum","Andaman & Nicobar Is"
"Nolidae","Barasa acronyctoides","Myrtaceae","Syzygium cumini","India"
"Nolidae","Barasa acronyctoides","Myrtaceae","Syzygium cumini","India"
"Nolidae","Barasa acronyctoides","Myrtaceae","Syzygium cumini","South-East Asia"
"Nolidae","Barasa acronyctoides","Myrtaceae","Syzygium jambos","Andaman & Nicobar Is"
"Nolidae","Barasa acronyctoides","Pinaceae","Tsuga","Nearctic"
"Nolidae","Barasa alopha","Combretaceae","Terminalia chebula","India"
"Nolidae","Barasa alopha","Combretaceae","Terminalia tomentosa","India"
"Nolidae","Barasa alopha","Combretaceae","Terminalia tomentosa","India"
"Nolidae","Beana terminigera","Combretaceae","Quisqualis indica","India"
"Nolidae","Beana terminigera","Combretaceae","Quisqualis indica","India"
"Nolidae","Beana terminigera","Rhamnaceae","Ventilago calyculata","India"
"Nolidae","Beara dichromella","Ulmaceae","Celtis orientalis","India"
"Nolidae","Beara dichromella","Ulmaceae","Celtis orientalis","Sri Lanka"
"Nolidae","Beara dichromella","Tiliaceae","Grewia tiliaefolia","India"
"Nolidae","Beara dichromella","Tiliaceae","Grewia tiliaefolia","India"
"Nolidae","Beara dichromella","Tiliaceae","Grewia tiliaefolia","India"
"Nolidae","Beara dichromella","Malvaceae","Hibiscus rosa-sinensis","Sri Lanka"
