"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gracillariidae","Phyllonorycter maculata","Betulaceae","Alnus hirsuta","Japan"
"Gracillariidae","Phyllonorycter maculata","Betulaceae","Alnus matsumurae","Japan"
"Gracillariidae","Phyllonorycter maestingella","Fagaceae","Fagus","British Isles"
"Gracillariidae","Phyllonorycter maestingella","Fagaceae","Fagus sylvatica","Hungary"
"Gracillariidae","Phyllonorycter maestingella","Fagaceae","Fagus sylvatica","Palaearctic"
"Gracillariidae","Phyllonorycter maestingella","Fagaceae","Fagus sylvatica","Palaearctic"
"Gracillariidae","Phyllonorycter malayana","Juglandaceae","Engelhardtia spicata","West Malaysia"
"Gracillariidae","Phyllonorycter malella","Rosaceae","Crataegus","Palaearctic"
"Gracillariidae","Phyllonorycter malella","Rosaceae","Cydonia","Palaearctic"
"Gracillariidae","Phyllonorycter malella","Rosaceae","Cydonia oblonga","Palaearctic"
"Gracillariidae","Phyllonorycter malella","Rosaceae","Malus pumila","Palaearctic"
"Gracillariidae","Phyllonorycter malella","Rosaceae","Malus sylvestris","Palaearctic"
"Gracillariidae","Phyllonorycter malella","Rosaceae","Pyrus communis","Palaearctic"
"Gracillariidae","Phyllonorycter malicola","Rosaceae","Malus mandshurica","Russia"
"Gracillariidae","Phyllonorycter mannii","Fagaceae","Quercus","Palaearctic"
"Gracillariidae","Phyllonorycter manzanita","Ericaceae","Arctostaphylos glauca","Nearctic"
"Gracillariidae","Phyllonorycter manzanita","Ericaceae","Arctostaphylos manzanita","Nearctic"
"Gracillariidae","Phyllonorycter manzanita","Ericaceae","Arctostaphylos manzanita","USA"
"Gracillariidae","Phyllonorycter mariaeella","Caprifoliaceae","Symphoricarpos","Nearctic"
"Gracillariidae","Phyllonorycter mariaeella","Caprifoliaceae","Symphoricarpos","Nearctic"
"Gracillariidae","Phyllonorycter mariaeella","Caprifoliaceae","Symphoricarpos orbiculatus","Nearctic"
"Gracillariidae","Phyllonorycter martiella","Betulaceae","Betula","Canada"
"Gracillariidae","Phyllonorycter martiella","Betulaceae","Betula","Nearctic"
"Gracillariidae","Phyllonorycter martiella","Betulaceae","Betula lenta","Nearctic"
"Gracillariidae","Phyllonorycter martiella","Betulaceae","Betula lenta","Nearctic"
"Gracillariidae","Phyllonorycter martiella","Betulaceae","Betula lenta","USA"
"Gracillariidae","Phyllonorycter matsudai","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Phyllonorycter matsudai","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Phyllonorycter medicaginella","Leguminosae (p)","Medicago","Palaearctic"
"Gracillariidae","Phyllonorycter medicaginella","Leguminosae (p)","Medicago","Poland"
