"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Dicephalarcha herbosa","Euphorbiaceae","Cleistanthus","Sabah"
"Tortricidae","Diceratura ostrinana","Compositae","Chondrilla juncea","Europe"
"Tortricidae","Diceratura ostrinana","Dipsacaceae","Dipsacus","Palaearctic"
"Tortricidae","Diceratura ostrinana","Dipsacaceae","Dipsacus fullonum","Europe"
"Tortricidae","Diceratura roseofasciana","Dipsacaceae","Cephalaria leucantha","Palaearctic"
"Tortricidae","Dichelia histrionana","Pinaceae","","Europe"
"Tortricidae","Dichelia histrionana","Pinaceae","Abies alba","Europe"
"Tortricidae","Dichelia histrionana","Pinaceae","Picea","Europe"
"Tortricidae","Dichelia histrionana","Pinaceae","Picea abies","Palaearctic"
"Tortricidae","Dichelopa panoplana","Sapindaceae","Dodonaea","Australia"
"Tortricidae","Dichelopa panoplana","Sapindaceae","Dodonaea","Oriental"
"Tortricidae","Dichelopa panoplana","Sapindaceae","Dodonaea viscosa","Australia"
"Tortricidae","Dichelopa sp.","Dryopteridaceae","Polystichum","Rapa Island"
"Tortricidae","Dichrorampha acuminatana","Compositae","Chrysanthemum","Palaearctic"
"Tortricidae","Dichrorampha acuminatana","Compositae","Leucanthemum vulgare","British Isles"
"Tortricidae","Dichrorampha acuminatana","Compositae","Tanacetum","Palaearctic"
"Tortricidae","Dichrorampha acuminatana","Compositae","Tanacetum vulgare","British Isles"
"Tortricidae","Dichrorampha aeratana","Compositae","Leucanthemum vulgare","British Isles"
"Tortricidae","Dichrorampha agilana","Compositae","Tanacetum","Palaearctic"
"Tortricidae","Dichrorampha alpestrana","Compositae","Achillea ptarmica","Palaearctic"
"Tortricidae","Dichrorampha alpinana","Compositae","Achillea millefolium","Palaearctic"
"Tortricidae","Dichrorampha alpinana","Compositae","Leucanthemum vulgare","British Isles"
"Tortricidae","Dichrorampha alpinana","Compositae","Tanacetum","Palaearctic"
"Tortricidae","Dichrorampha alpinana","Compositae","Tanacetum vulgare","Palaearctic"
"Tortricidae","Dichrorampha batesi","Annonaceae","Annona","Nearctic"
"Tortricidae","Dichrorampha batesi","Annonaceae","Annona cherimola","Guatemala"
"Tortricidae","Dichrorampha batesi","Annonaceae","Annona cherimola","Neotropical"
"Tortricidae","Dichrorampha bittana","Compositae","Aster","Nearctic"
"Tortricidae","Dichrorampha bittana","Compositae","Machaeranthera canescens","Nearctic"
"Tortricidae","Dichrorampha cancellatana","Compositae","Artemisia","Korea"
