"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Chilades parrhasius","Leguminosae","","Palaearctic"
"Lycaenidae","Chilades parrhasius","Leguminosae (m)","Acacia","Afrotropical"
"Lycaenidae","Chilades parrhasius","Leguminosae (m)","Prosopis","Afrotropical"
"Lycaenidae","Chilades peripatria","Cycadaceae","Cycas taiwaniana","Taiwan"
"Lycaenidae","Chilades trochylus","Leguminosae","","Afrotropical"
"Lycaenidae","Chilades trochylus","Euphorbiaceae","","Palaearctic"
"Lycaenidae","Chilades trochylus","Boraginaceae","","Palaearctic"
"Lycaenidae","Chliaria kina","Orchidaceae","","Oriental"
"Lycaenidae","Chliaria kina","Orchidaceae","Phalaenopsis amabilis","West Malaysia"
"Lycaenidae","Chliaria kina","Orchidaceae","Rhynchostylis retusa","West Malaysia"
"Lycaenidae","Chliaria othona","Orchidaceae","","Indonesia"
"Lycaenidae","Chliaria othona","Orchidaceae","","Indonesia"
"Lycaenidae","Chliaria othona","Orchidaceae","","Oriental"
"Lycaenidae","Chliaria othona","Orchidaceae","Arundina","Indonesia"
"Lycaenidae","Chliaria othona","Orchidaceae","Dendrobium","Indonesia"
"Lycaenidae","Chliaria othona","Orchidaceae","Papilionanthe subulata","Andaman Islands"
"Lycaenidae","Chliaria othona","Orchidaceae","Phaius","Indonesia"
"Lycaenidae","Chliaria othona","Orchidaceae","Phalaenopsis","Indonesia"
"Lycaenidae","Chliaria othona","Orchidaceae","Spathoglottis plicata","West Malaysia"
"Lycaenidae","Chliaria tora","Orchidaceae","","Indonesia"
"Lycaenidae","Chliaria tora","Orchidaceae","","Oriental"
"Lycaenidae","Chloroselas pseudozeritis","Leguminosae (m)","Acacia","Afrotropical"
"Lycaenidae","Chloroselas pseudozeritis","Leguminosae (m)","Acacia stenocarpa","East Africa"
"Lycaenidae","Chloroselas pseudozeritis","Leguminosae (m)","Acacia stenocarpa","East Africa"
"Lycaenidae","Chlorostrymon maesites","Sapindaceae","","Neotropical"
"Lycaenidae","Chlorostrymon maesites","Leguminosae (m)","Albizia lebbeck","USA"
"Lycaenidae","Chlorostrymon simaethis","Scrophulariaceae","Calceolaria tripartita","Brazil"
"Lycaenidae","Chlorostrymon simaethis","Sapindaceae","Cardiospermum","Mexico"
"Lycaenidae","Chlorostrymon simaethis","Sapindaceae","Cardiospermum corindum","USA"
"Lycaenidae","Chlorostrymon simaethis","Sapindaceae","Cardiospermum grandiflorum","USA"
