"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Drupadia ravindra","Leguminosae (m)","Paraserianthes falcataria","West Malaysia"
"Lycaenidae","Drupadia ravindra","Leguminosae (c)","Saraca thaipingensis","West Malaysia"
"Lycaenidae","Drupadia ravindra","Sapindaceae","Schleichera oleosa","West Malaysia"
"Lycaenidae","Drupadia ravindra","Dipterocarpaceae","Shorea maxima","Malaysia"
"Lycaenidae","Drupadia theda","Rubiaceae","","Oriental"
"Lycaenidae","Drupadia theda","Meliaceae","","Oriental"
"Lycaenidae","Drupadia theda","Sapindaceae","","Oriental"
"Lycaenidae","Drupadia theda","Annonaceae","","Oriental"
"Lycaenidae","Drupadia theda","Leguminosae","","Oriental"
"Lycaenidae","Drupadia theda","Rubiaceae","Ixora humilis","West Malaysia"
"Lycaenidae","Durbania amakosa","Cyanophyta","","Afrotropical"
"Lycaenidae","Durbania amakosa","Gramineae","","Afrotropical"
"Lycaenidae","Durbania amakosa","Algae","","Afrotropical"
"Lycaenidae","Durbania clarki","Lichenes","","Afrotropical"
"Lycaenidae","Durbania limbata","Cyanophyta","","Afrotropical"
"Lycaenidae","Durbania limbata","Cyanophyta","","Afrotropical"
"Lycaenidae","Durbania limbata","Lichenes","","Afrotropical"
"Lycaenidae","Durbania limbata","Lichenes","","Afrotropical"
"Lycaenidae","Durbania saga","Lichenes","","Afrotropical"
"Lycaenidae","Durbaniopsis saga","Lichenes","","Afrotropical"
"Lycaenidae","Eicochrysops hippocrates","Polygonaceae","","Afrotropical"
"Lycaenidae","Eicochrysops hippocrates","Polygonaceae","Polygonum","Afrotropical"
"Lycaenidae","Eicochrysops hippocrates","Polygonaceae","Rumex","Afrotropical"
"Lycaenidae","Eicochrysops mahallakoena","Leguminosae (m)","Acacia","East Africa"
"Lycaenidae","Eicochrysops mahallakoena","Leguminosae (m)","Acacia seyal","East Africa"
"Lycaenidae","Eicochrysops mahallakoena","Leguminosae (p)","Indigofera","East Africa"
"Lycaenidae","Eicochrysops messapus","Leguminosae","","Afrotropical"
"Lycaenidae","Eicochrysops messapus","Santalaceae","","Afrotropical"
"Lycaenidae","Eicochrysops messapus","Leguminosae (m)","Acacia","Afrotropical"
"Lycaenidae","Eicochrysops messapus","Leguminosae (p)","Indigofera","Afrotropical"
