"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Clitoria","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Clitoria laurifolia","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Clitoria mariana","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Clitoria ternatea","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium affine","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium canescens","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium incanum","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium neomexicanum","Mexico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium tortuosum","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium tortuosum","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium tortuosum","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Desmodium viridiflorum","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Glycine max","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Glycine max","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Lathyrus odoratus","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Macroptilium lathyroides","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Periandra","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus","Barbados"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus lunatus","Cuba"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus lunatus","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus lunatus","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus polystachios","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus vulgaris","Brazil"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus vulgaris","New World"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus vulgaris","Puerto Rico"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Phaseolus vulgaris","USA"
"Hesperiidae","Urbanus proteus","Leguminosae (p)","Pisum sativum","Brazil"
