"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Coleophoridae","Coleophora badiipennella","Ulmaceae","Ulmus procera","British Isles"
"Coleophoridae","Coleophora ballotella","Labiatae","Ballota","Palaearctic"
"Coleophoridae","Coleophora ballotella","Labiatae","Lamium","Palaearctic"
"Coleophoridae","Coleophora bedella","Salicaceae","Salix excelsa","Tadjikistan"
"Coleophoridae","Coleophora benedictella","Linaceae","Linum narbonense","Palaearctic"
"Coleophoridae","Coleophora betulella","Betulaceae","Betula","Palaearctic"
"Coleophoridae","Coleophora betulella","Betulaceae","Betula","Russia"
"Coleophoridae","Coleophora bidens","Compositae","Aster umbellatus","Canada"
"Coleophoridae","Coleophora bidens","Compositae","Aster umbellatus","Nearctic"
"Coleophoridae","Coleophora biforis","Juncaceae","Luzula","Nearctic"
"Coleophoridae","Coleophora biforis","Juncaceae","Luzula campestris","Nearctic"
"Coleophoridae","Coleophora biforis","Juncaceae","Luzula campestris","Nearctic"
"Coleophoridae","Coleophora bifrondella","Labiatae","Satureja montana","Palaearctic"
"Coleophoridae","Coleophora bilineatella","Leguminosae (p)","Genista tinctoria","Palaearctic"
"Coleophoridae","Coleophora bilineella","Cistaceae","Fumana procumbens","Palaearctic"
"Coleophoridae","Coleophora bilineella","Cistaceae","Helianthemum oelandicum","Palaearctic"
"Coleophoridae","Coleophora bilineella","Cistaceae","Helianthemum vulgare","Palaearctic"
"Coleophoridae","Coleophora binderella","Betulaceae","Alnus glutinosa","British Isles"
"Coleophoridae","Coleophora binderella","Betulaceae","Alnus glutinosa","British Isles"
"Coleophoridae","Coleophora binderella","Betulaceae","Alnus glutinosa","Palaearctic"
"Coleophoridae","Coleophora binderella","Betulaceae","Betula","British Isles"
"Coleophoridae","Coleophora binderella","Betulaceae","Betula","Palaearctic"
"Coleophoridae","Coleophora binderella","Betulaceae","Betula pendula","British Isles"
"Coleophoridae","Coleophora binderella","Corylaceae","Corylus","British Isles"
"Coleophoridae","Coleophora binderella","Corylaceae","Corylus","Palaearctic"
"Coleophoridae","Coleophora binotapennella","Chenopodiaceae","Chenopodium","Palaearctic"
"Coleophoridae","Coleophora bipennella","Fagaceae","Quercus","British Isles"
"Coleophoridae","Coleophora bispinatella","Juncaceae","Juncus canadensis","Nearctic"
"Coleophoridae","Coleophora borea","Polygonaceae","Polygonum","Nearctic"
"Coleophoridae","Coleophora borea","Polygonaceae","Polygonum scandens","Nearctic"
