"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Sparganothis albicaudana","Aceraceae","Acer","Nearctic"
"Tortricidae","Sparganothis albicaudana","Aceraceae","Acer","Nearctic"
"Tortricidae","Sparganothis albicaudana","Fagaceae","Quercus coccinea/rubra","USA"
"Tortricidae","Sparganothis caryae","Polyphagous","","Nearctic"
"Tortricidae","Sparganothis chambersana","Leguminosae (c)","Cercis","Nearctic"
"Tortricidae","Sparganothis daphnana","Ericaceae","Chamaedaphne","Nearctic"
"Tortricidae","Sparganothis daphnana","Ericaceae","Chamaedaphne calyculata","Nearctic"
"Tortricidae","Sparganothis daphnana","Aquifoliaceae","Ilex","Nearctic"
"Tortricidae","Sparganothis daphnana","Aquifoliaceae","Ilex verticillata","Nearctic"
"Tortricidae","Sparganothis daphnana","Myricaceae","Myrica","Nearctic"
"Tortricidae","Sparganothis daphnana","Myricaceae","Myrica gale","Nearctic"
"Tortricidae","Sparganothis daphnana","Rosaceae","Photinia melanocarpa","Nearctic"
"Tortricidae","Sparganothis diluticostana","Polyphagous","","Nearctic"
"Tortricidae","Sparganothis diluticostana","Betulaceae","Betula papyrifera","Canada"
"Tortricidae","Sparganothis diluticostana","Betulaceae","Betula papyrifera","Nearctic"
"Tortricidae","Sparganothis diluticostana","Rosaceae","Crataegus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Oleaceae","Fraxinus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Oleaceae","Fraxinus americana","Canada"
"Tortricidae","Sparganothis diluticostana","Rosaceae","Malus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Rosaceae","Prunus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Rosaceae","Prunus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Rosaceae","Prunus virginiana","Nearctic"
"Tortricidae","Sparganothis diluticostana","Fagaceae","Quercus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Fagaceae","Quercus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Fagaceae","Quercus","Nearctic"
"Tortricidae","Sparganothis diluticostana","Fagaceae","Quercus coccinea/rubra","USA"
"Tortricidae","Sparganothis diluticostana","Oleaceae","Syringa","Nearctic"
"Tortricidae","Sparganothis diluticostana","Caprifoliaceae","Viburnum lentago","Nearctic"
"Tortricidae","Sparganothis directana","Rosaceae","Amelanchier","Canada"
"Tortricidae","Sparganothis directana","Betulaceae","Betula papyrifera","Canada"
