"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Xylena exsoleta","Linaceae","Linum usitatissimum","Palaearctic"
"Noctuidae","Xylena exsoleta","Rosaceae","Malus pumila","Palaearctic"
"Noctuidae","Xylena exsoleta","Papaveraceae","Papaver","Finland"
"Noctuidae","Xylena exsoleta","Polemoniaceae","Phlox","Finland"
"Noctuidae","Xylena exsoleta","Leguminosae (p)","Pisum sativum","Palaearctic"
"Noctuidae","Xylena exsoleta","Rosaceae","Prunus","Palaearctic"
"Noctuidae","Xylena exsoleta","Rosaceae","Rubus","Palaearctic"
"Noctuidae","Xylena exsoleta","Rosaceae","Rubus idaeus","Finland"
"Noctuidae","Xylena exsoleta","Polygonaceae","Rumex longifolius","Finland"
"Noctuidae","Xylena exsoleta","Salicaceae","Salix","Finland"
"Noctuidae","Xylena exsoleta","Crassulaceae","Sempervivum","Finland"
"Noctuidae","Xylena exsoleta","Chenopodiaceae","Spinacia oleracea","Finland"
"Noctuidae","Xylena exsoleta","Compositae","Taraxacum officinale","Finland"
"Noctuidae","Xylena exsoleta","Ericaceae","Vaccinium myrtillus","Finland"
"Noctuidae","Xylena exsoleta","Vitaceae","Vitis","Palaearctic"
"Noctuidae","Xylena formosa","Rosaceae","Prunus","Japan"
"Noctuidae","Xylena formosa","Fagaceae","Quercus acutissima","Japan"
"Noctuidae","Xylena formosa","Fagaceae","Quercus cerris","Japan"
"Noctuidae","Xylena formosa","Fagaceae","Quercus serrata","Japan"
"Noctuidae","Xylena formosa","Fagaceae","Quercus variabilis","Japan"
"Noctuidae","Xylena fumosa","Fagaceae","Quercus acutissima","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus acuta","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus gilva","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus glauca","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus myrsinifolia","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus phillyraeoides","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus salicina","Japan"
"Noctuidae","Xylena japonica","Fagaceae","Quercus sessilifolia","Japan"
"Noctuidae","Xylena nupera","Gramineae","","Nearctic"
"Noctuidae","Xylena nupera","Polyphagous","","USA"
