"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tortricidae","Zeiraphera improbana","Pinaceae","Picea","Nearctic"
"Tortricidae","Zeiraphera improbana","Pinaceae","Picea","USA"
"Tortricidae","Zeiraphera improbana","Pinaceae","Picea engelmannii","USA"
"Tortricidae","Zeiraphera improbana","Pinaceae","Picea glauca","USA"
"Tortricidae","Zeiraphera improbana","Pinaceae","Picea mariana","USA"
"Tortricidae","Zeiraphera improbana","Pinaceae","Picea sitchensis","USA"
"Tortricidae","Zeiraphera improbana","Salicaceae","Populus","Nearctic"
"Tortricidae","Zeiraphera improbana","Salicaceae","Populus balsamifera","Canada"
"Tortricidae","Zeiraphera improbana","Pinaceae","Pseudotsuga","Nearctic"
"Tortricidae","Zeiraphera improbana","Rosaceae","Pyrus","Nearctic"
"Tortricidae","Zeiraphera improbana","Fagaceae","Quercus","Canada"
"Tortricidae","Zeiraphera improbana","Fagaceae","Quercus","Nearctic"
"Tortricidae","Zeiraphera isertana","Insecta","Archips (Z) crataegana","Palaearctic"
"Tortricidae","Zeiraphera isertana","Fagaceae","Quercus","British Isles"
"Tortricidae","Zeiraphera isertana","Fagaceae","Quercus","British Isles"
"Tortricidae","Zeiraphera isertana","Fagaceae","Quercus","Palaearctic"
"Tortricidae","Zeiraphera isertana","Insecta","Tortrix (Z) viridana","Palaearctic"
"Tortricidae","Zeiraphera nr. diniana","Pinaceae","Larix","Nearctic"
"Tortricidae","Zeiraphera pacifica","Pinaceae","Picea sitchensis","Canada"
"Tortricidae","Zeiraphera pacifica","Pinaceae","Picea sitchensis","Nearctic"
"Tortricidae","Zeiraphera pacifica","Pinaceae","Picea sitchensis","USA"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","","British Isles"
"Tortricidae","Zeiraphera ratzeburgiana","Polyphagous","","Holarctic"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies","Holarctic"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies","Nearctic"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies alba","Sweden"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies amabilis","Canada"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies balsamea","Canada"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies balsamea","Nearctic"
"Tortricidae","Zeiraphera ratzeburgiana","Pinaceae","Abies grandis","Canada"
