"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Noctuidae","Spodoptera littoralis","Pinaceae","Pinus halepensis","Mediterranean"
"Noctuidae","Spodoptera littoralis","Pinaceae","Pinus insularis","Uganda"
"Noctuidae","Spodoptera littoralis","Pinaceae","Pinus khasya","East Africa"
"Noctuidae","Spodoptera littoralis","Leguminosae (p)","Pisum sativum","East Africa"
"Noctuidae","Spodoptera littoralis","Euphorbiaceae","Ricinus","East Africa"
"Noctuidae","Spodoptera littoralis","Euphorbiaceae","Ricinus","Southern Africa"
"Noctuidae","Spodoptera littoralis","Euphorbiaceae","Ricinus communis","India"
"Noctuidae","Spodoptera littoralis","Euphorbiaceae","Ricinus communis","Old World"
"Noctuidae","Spodoptera littoralis","Solanaceae","Solanum","East Africa"
"Noctuidae","Spodoptera littoralis","Solanaceae","Solanum melongena","Old World"
"Noctuidae","Spodoptera littoralis","Solanaceae","Solanum melongena","Spain"
"Noctuidae","Spodoptera littoralis","Solanaceae","Solanum tuberosum","Old World"
"Noctuidae","Spodoptera littoralis","Solanaceae","Solanum tuberosum","Southern Africa"
"Noctuidae","Spodoptera littoralis","Chenopodiaceae","Spinacia","East Africa"
"Noctuidae","Spodoptera littoralis","Chenopodiaceae","Spinacia oleracea","India"
"Noctuidae","Spodoptera littoralis","Chenopodiaceae","Spinacia oleracea","Southern Africa"
"Noctuidae","Spodoptera littoralis","Sterculiaceae","Theobroma cacao","West Africa"
"Noctuidae","Spodoptera littoralis","Verbenaceae","Verbena","East Africa"
"Noctuidae","Spodoptera littoralis","Verbenaceae","Verbena","Southern Africa"
"Noctuidae","Spodoptera littoralis","Leguminosae (p)","Vigna","Southern Africa"
"Noctuidae","Spodoptera littoralis","Leguminosae (p)","Vigna unguiculata","East Africa"
"Noctuidae","Spodoptera littoralis","Leguminosae (p)","Vigna unguiculata","Nigeria"
"Noctuidae","Spodoptera littoralis","Gramineae","Zea mays","East Africa"
"Noctuidae","Spodoptera littoralis","Gramineae","Zea mays","Old World"
"Noctuidae","Spodoptera littoralis","Gramineae","Zea mays","Southern Africa"
"Noctuidae","Spodoptera littoralis","Compositae","Zinnia","India"
"Noctuidae","Spodoptera litura","Polyphagous","","Afrotropical"
"Noctuidae","Spodoptera litura","Leguminosae","","Guam"
"Noctuidae","Spodoptera litura","Cruciferae","","India"
"Noctuidae","Spodoptera litura","Cucurbitaceae","","India"
