"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Melanolophia canadaria","Fagaceae","Quercus","Nearctic"
"Geometridae","Melanolophia canadaria","Anacardiaceae","Rhus typhina","Nearctic"
"Geometridae","Melanolophia canadaria","Salicaceae","Salix","Canada"
"Geometridae","Melanolophia canadaria","Rosaceae","Spiraea","Nearctic"
"Geometridae","Melanolophia canadaria","Tiliaceae","Tilia","Nearctic"
"Geometridae","Melanolophia canadaria","Tiliaceae","Tilia americana","Canada"
"Geometridae","Melanolophia canadaria","Tiliaceae","Tilia americana","Nearctic"
"Geometridae","Melanolophia canadaria","Pinaceae","Tsuga canadensis","Nearctic"
"Geometridae","Melanolophia canadaria","Ulmaceae","Ulmus americana","Canada"
"Geometridae","Melanolophia canadaria","Ulmaceae","Ulmus americana","Nearctic"
"Geometridae","Melanolophia canadaria","Ulmaceae","Ulmus thomasii","Nearctic"
"Geometridae","Melanolophia canadaria","Ericaceae","Vaccinium pallidum","USA"
"Geometridae","Melanolophia canadaria","Caprifoliaceae","Viburnum","Nearctic"
"Geometridae","Melanolophia commotaria","Myrtaceae","Eucalyptus","Colombia"
"Geometridae","Melanolophia commotaria","Pinaceae","Pinus patula","Colombia"
"Geometridae","Melanolophia imitata","Pinaceae","Abies amabilis","Canada"
"Geometridae","Melanolophia imitata","Pinaceae","Abies amabilis","Nearctic"
"Geometridae","Melanolophia imitata","Pinaceae","Abies amabilis","Nearctic"
"Geometridae","Melanolophia imitata","Pinaceae","Abies balsamea","Canada"
"Geometridae","Melanolophia imitata","Pinaceae","Abies balsamea","Nearctic"
"Geometridae","Melanolophia imitata","Pinaceae","Abies grandis","Canada"
"Geometridae","Melanolophia imitata","Pinaceae","Abies grandis","Nearctic"
"Geometridae","Melanolophia imitata","Pinaceae","Abies grandis","Nearctic"
"Geometridae","Melanolophia imitata","Pinaceae","Abies lasiocarpa","Canada"
"Geometridae","Melanolophia imitata","Pinaceae","Abies lasiocarpa","Nearctic"
"Geometridae","Melanolophia imitata","Pinaceae","Abies lasiocarpa","Nearctic"
"Geometridae","Melanolophia imitata","Aceraceae","Acer circinatum","Canada"
"Geometridae","Melanolophia imitata","Betulaceae","Alnus rubra","Canada"
"Geometridae","Melanolophia imitata","Betulaceae","Alnus rubra","Nearctic"
"Geometridae","Melanolophia imitata","Betulaceae","Alnus rubra","Nearctic"
