"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Gracillariidae","Cremastobombycia lantanella","Verbenaceae","Lantana","USA"
"Gracillariidae","Cremastobombycia lantanella","Verbenaceae","Lantana camara","Hawaii"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Baccharis pilularis","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago","Nearctic"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago","Nearctic"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago bicolor","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago caesia","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago canadensis","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago gigantea","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago patula","Nearctic"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago patula","USA"
"Gracillariidae","Cremastobombycia solidaginis","Compositae","Solidago rugosa","USA"
"Gracillariidae","Cremastobombycia verbesinella","Compositae","Verbesina virginica","Nearctic"
"Gracillariidae","Cremastobombycia verbesinella","Compositae","Verbesina virginica","Nearctic"
"Gracillariidae","Cremastobombycia verbesinella","Compositae","Verbesina virginica","USA"
"Gracillariidae","Cryphiomystis aleutrita","Rubiaceae","Coffea","South Africa"
"Gracillariidae","Cryphiomystis cyanolampra","Rubiaceae","Burchellia bubalina","South Africa"
"Gracillariidae","Cryphiomystis pentarcha","Zingiberaceae","Amomum magnificum","West Malaysia"
"Gracillariidae","Cryphiomystis pentarcha","Rubiaceae","Coffea","Sri Lanka"
"Gracillariidae","Cryphiomystis pentarcha","Rubiaceae","Coffea robusta","Sri Lanka"
"Gracillariidae","Cryptolectica chrysalis","Fagaceae","Quercus mongolica","former USSR"
"Gracillariidae","Cryptolectica chrysalis","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Cryptolectica chrysalis","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Cryptolectica chrysalis","Fagaceae","Quercus mongolica","Japan"
"Gracillariidae","Cryptolectica chrysalis","Fagaceae","Quercus serrata","Japan"
"Gracillariidae","Cryptolectica chrysalis","Fagaceae","Quercus serrata","Japan"
"Gracillariidae","Cryptolectica ensiformis","Fagaceae","Quercus acuta","China"
"Gracillariidae","Cryptolectica ensiformis","Fagaceae","Quercus acuta","Japan"
"Gracillariidae","Cryptolectica ensiformis","Fagaceae","Quercus acuta","Japan"
