"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Pyralidae","Hypsipyla robusta","Loganiaceae","Fagraea fragrans","West Malaysia"
"Pyralidae","Hypsipyla robusta","Rutaceae","Flindersia brayleyana","West Malaysia"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya","West Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya anthotheca","East Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya anthotheca","India"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya anthotheca","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya grandifoliola","East Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya grandifoliola","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya ivorensis","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya nyasica","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya senegalensis","East Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Khaya senegalensis","Pantropical"
"Pyralidae","Hypsipyla robusta","Sapindaceae","Litchi chinensis","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Lovoa","West Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Lovoa brownii","East Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Lovoa trichilioides","Pantropical"
"Pyralidae","Hypsipyla robusta","Sapindaceae","Pometia pinnata","Solomon Islands"
"Pyralidae","Hypsipyla robusta","Rosaceae","Rosa","India"
"Pyralidae","Hypsipyla robusta","Meliaceae","Soymida febrifuga","India"
"Pyralidae","Hypsipyla robusta","Meliaceae","Soymida febrifuga","India"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia","India"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia","Indonesia"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia","Malaysia"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia","Oriental"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia humilis","India"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia humilis","Pantropical"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia macrophylla","East Africa"
"Pyralidae","Hypsipyla robusta","Meliaceae","Swietenia macrophylla","India"
