"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Lycaenidae","Spindasis nyassae","Leguminosae (m)","Entada","East Africa"
"Lycaenidae","Spindasis nyassae","Leguminosae (m)","Entada abyssinica","East Africa"
"Lycaenidae","Spindasis nyassae","Leguminosae (m)","Entada abyssinica","East Africa"
"Lycaenidae","Spindasis nyassae","Leguminosae (p)","Mundulea","Afrotropical"
"Lycaenidae","Spindasis nyassae","Leguminosae (p)","Mundulea","East Africa"
"Lycaenidae","Spindasis phanes","Olacaceae","","Afrotropical"
"Lycaenidae","Spindasis phanes","Olacaceae","Ximenia","Afrotropical"
"Lycaenidae","Spindasis schistacea","Leguminosae (m)","Acacia caesia","India"
"Lycaenidae","Spindasis schistacea","Leguminosae (m)","Acacia caesia","India"
"Lycaenidae","Spindasis schistacea","Leguminosae (m)","Acacia pennata","India"
"Lycaenidae","Spindasis schistacea","Euphorbiaceae","Antidesma ghaesembilla","India"
"Lycaenidae","Spindasis schistacea","Euphorbiaceae","Drypetes longifolia","Andaman Islands"
"Lycaenidae","Spindasis schistacea","Sapindaceae","Lepisanthes rubiginosa","Andaman Islands"
"Lycaenidae","Spindasis schistacea","Leguminosae (p)","Millettia nitida","Hong Kong"
"Lycaenidae","Spindasis schistacea","Rosaceae","Photinia benthamiana","Hong Kong"
"Lycaenidae","Spindasis schistacea","Sapindaceae","Pometia pinnata","Andaman Islands"
"Lycaenidae","Spindasis schistacea","Combretaceae","Quisqualis","India"
"Lycaenidae","Spindasis schistacea","Combretaceae","Quisqualis indica","Andaman Islands"
"Lycaenidae","Spindasis schistacea","Combretaceae","Quisqualis indica","India"
"Lycaenidae","Spindasis schistacea","Rosaceae","Sorbaria sorbifolia","India"
"Lycaenidae","Spindasis somalina","Leguminosae","","Afrotropical"
"Lycaenidae","Spindasis syama","Leguminosae (p)","","Hong Kong"
"Lycaenidae","Spindasis syama","Melastomataceae","","Oriental"
"Lycaenidae","Spindasis syama","Compositae","Bidens pilosa","Taiwan"
"Lycaenidae","Spindasis syama","Verbenaceae","Gmelina arborea","Thailand"
"Lycaenidae","Spindasis takanonis","Elaeagnaceae","","Palaearctic"
"Lycaenidae","Spindasis takanonis","Pinaceae","","Palaearctic"
"Lycaenidae","Spindasis takanonis","Rosaceae","","Palaearctic"
"Lycaenidae","Spindasis takanonis","Insecta","Formicidae (Z)","Palaearctic"
"Lycaenidae","Spindasis tavetensis","Leguminosae","","Afrotropical"
