"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Geometridae","Cryptochorina amphidasyaria","Fagaceae","Fagus crenata","Japan"
"Geometridae","Cryptochorina amphidasyaria","Fagaceae","Quercus cerris","Japan"
"Geometridae","Cryptochorina amphidasyaria","Fagaceae","Quercus cerris","Japan"
"Geometridae","Cryptochorina amphidasyaria","Fagaceae","Quercus mongolica","Japan"
"Geometridae","Cryptochorina amphidasyaria","Fagaceae","Quercus mongolica","Japan"
"Geometridae","Cryptochorina amphidasyaria","Tiliaceae","Tilia japonica","Japan"
"Geometridae","Cryptochorina amphidasyaria","Tiliaceae","Tilia maximowicziana","Japan"
"Geometridae","Culcula panterinaria","Rosaceae","Malus pumila","Japan"
"Geometridae","Culcula panterinaria","Fagaceae","Quercus mongolica","Japan"
"Geometridae","Culcula panterinaria","Euphorbiaceae","Vernicia cordata","Japan"
"Geometridae","Culpinia diffusa","Moraceae","Morus bombycis","Japan"
"Geometridae","Culpinia diffusa","Labiatae","Mosla punctulata","Japan"
"Geometridae","Culpinia diffusa","Leguminosae (p)","Trifolium repens","Japan"
"Geometridae","Cusiala boarmoides","Leguminosae (c)","Cassia","South-East Asia"
"Geometridae","Cusiala boarmoides","Leguminosae (m)","Xylia","South-East Asia"
"Geometridae","Cusiala raptaria","Leguminosae (m)","Acacia nilotica","India"
"Geometridae","Cusiala raptaria","Leguminosae (m)","Acacia nilotica","Indian subregion"
"Geometridae","Cusiala raptaria","Leguminosae (m)","Albizia procera","Indian subregion"
"Geometridae","Cusiala raptaria","Apocynaceae","Carissa spinarum","India"
"Geometridae","Cusiala raptaria","Leguminosae (c)","Cassia","India"
"Geometridae","Cusiala raptaria","Leguminosae (c)","Cassia fistula","Indian subregion"
"Geometridae","Cusiala raptaria","Leguminosae (p)","Dalbergia sissoo","India"
"Geometridae","Cusiala raptaria","Leguminosae (p)","Dalbergia sissoo","Indian subregion"
"Geometridae","Cusiala raptaria","Myrtaceae","Eugenia cumini","India"
"Geometridae","Cusiala raptaria","Anacardiaceae","Lannea coromandelica","India"
"Geometridae","Cusiala raptaria","Anacardiaceae","Lannea coromandelica","Indian subregion"
"Geometridae","Cusiala raptaria","Euphorbiaceae","Mallotus philippensis","India"
"Geometridae","Cusiala raptaria","Sapindaceae","Schleichera oleosa","Indian subregion"
"Geometridae","Cusiala raptaria","Dipterocarpaceae","Shorea robusta","India"
"Geometridae","Cusiala raptaria","Dipterocarpaceae","Shorea robusta","Indian subregion"
