"Lepidoptera Family","Lepidoptera Name","Hostplant Family","Hostplant Name","Country"
"Tineidae","Setomorpha rutella","Lecythidaceae","Bertholletia excelsa","Old World tropics"
"Tineidae","Setomorpha rutella","Lecythidaceae","Bertholletia excelsa","West Malaysia"
"Tineidae","Setomorpha rutella","Bixaceae","Bixa orellana","West Malaysia"
"Tineidae","Setomorpha rutella","Umbelliferae","Carum","Indonesia"
"Tineidae","Setomorpha rutella","Rutaceae","Citrus","Indonesia"
"Tineidae","Setomorpha rutella","Palmae","Cocos","Indonesia"
"Tineidae","Setomorpha rutella","Rubiaceae","Coffea","Cameroun"
"Tineidae","Setomorpha rutella","Rubiaceae","Coffea","East Africa"
"Tineidae","Setomorpha rutella","Rubiaceae","Coffea","Tanzania"
"Tineidae","Setomorpha rutella","Rubiaceae","Coffea","Zaire"
"Tineidae","Setomorpha rutella","Rubiaceae","Coffea arabica","Indonesia"
"Tineidae","Setomorpha rutella","Dioscoreaceae","Dioscorea","Old World tropics"
"Tineidae","Setomorpha rutella","Dioscoreaceae","Dioscorea alata","Solomon Islands"
"Tineidae","Setomorpha rutella","Erythroxylaceae","Erythroxylum","Indonesia"
"Tineidae","Setomorpha rutella","Compositae","Gaillardia pulchella","India"
"Tineidae","Setomorpha rutella","Malvaceae","Gossypium","East Africa"
"Tineidae","Setomorpha rutella","Compositae","Helianthus annuus","Indonesia"
"Tineidae","Setomorpha rutella","Convolvulaceae","Ipomoea batatas","Brazil"
"Tineidae","Setomorpha rutella","Anacardiaceae","Mangifera indica","Brazil"
"Tineidae","Setomorpha rutella","Anacardiaceae","Mangifera indica","Thailand"
"Tineidae","Setomorpha rutella","Solanaceae","Nicotiana tabacum","India"
"Tineidae","Setomorpha rutella","Solanaceae","Nicotiana tabacum","Indo-Australian"
"Tineidae","Setomorpha rutella","Solanaceae","Nicotiana tabacum","Indonesia"
"Tineidae","Setomorpha rutella","Solanaceae","Nicotiana tabacum","West Malaysia"
"Tineidae","Setomorpha rutella","Gramineae","Oryza sativa","West Malaysia"
"Tineidae","Setomorpha rutella","Leguminosae (p)","Phaseolus vulgaris","West Malaysia"
"Tineidae","Setomorpha rutella","Myrtaceae","Psidium guajava","Old World tropics"
"Tineidae","Setomorpha rutella","Solanaceae","Solanum tuberosum","Puerto Rico"
"Tineidae","Setomorpha rutella","Gramineae","Zea mays","Indonesia"
"Tineidae","Setomorpha rutella","Zingiberaceae","Zingiber officinale","India"
